OID_,FID_PUMAs2,STATEFP10,PUMACE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,FID_candidate_CTPS_TAZ_STATEWIDE_2019,OBJECTID_1,id,type,town,state,town_state,mpo,in_brmpo,subregion,Shape_Leng,sector,Shape_Length,Shape_Area,REGION,TAZ,PUMA
5916,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,49,50,4145,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1727.948791,,0.018079023,1.97843E-05,1,4145,2504302
5917,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,60,61,4149,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2111.923922,,0.022415085,2.07044E-05,1,4149,2504302
5918,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,259,260,4224,I,SOMERSET,MA,"SOMERSET,MA",SRPEDD,0, ,7988.443043,,0.081544607,0.000405099,1,4224,2504302
5919,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,291,292,4225,I,SOMERSET,MA,"SOMERSET,MA",SRPEDD,0, ,9053.525753,,0.090736107,0.000450473,1,4225,2504302
5920,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,295,296,4223,I,SOMERSET,MA,"SOMERSET,MA",SRPEDD,0, ,6923.803952,,0.072082126,0.000227878,1,4223,2504302
5924,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,325,326,4222,I,SOMERSET,MA,"SOMERSET,MA",SRPEDD,0, ,8144.942993,,0.080865558,0.000214572,1,4222,2504302
5925,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,330,331,4221,I,SOMERSET,MA,"SOMERSET,MA",SRPEDD,0, ,5610.392777,,0.058450255,0.000117485,1,4221,2504302
5927,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,337,338,4207,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,13496.73211,,0.137472012,0.00043077,1,4207,2504302
5929,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,351,352,4182,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,5723.098851,,0.058202279,0.000109046,1,4182,2504302
5930,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,353,354,4177,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1257.642978,,0.013472797,9.6524E-06,1,4177,2504302
5931,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,356,357,4155,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,4296.27566,,0.046960769,9.56257E-05,1,4155,2504302
5932,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,366,367,4212,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2602.62595,,0.027189763,2.93687E-05,1,4212,2504302
5933,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,367,368,4208,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2824.264779,,0.030983078,3.74418E-05,1,4208,2504302
5934,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,368,369,4227,I,SOMERSET,MA,"SOMERSET,MA",SRPEDD,0, ,4015.902565,,0.041862777,8.49275E-05,1,4227,2504302
5935,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,369,370,4226,I,SOMERSET,MA,"SOMERSET,MA",SRPEDD,0, ,7503.714157,,0.079017851,0.000197094,1,4226,2504302
5937,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,396,397,4168,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,3494.6255,,0.037489531,3.92258E-05,1,4168,2504302
5938,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,399,400,4178,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1697.438581,,0.018422829,1.73706E-05,1,4178,2504302
5939,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,407,408,4204,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,3089.187634,,0.033115737,3.89604E-05,1,4204,2504302
5940,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,408,409,4229,I,SOMERSET,MA,"SOMERSET,MA",SRPEDD,0, ,7173.372984,,0.07455184,0.000353996,1,4229,2504302
5941,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,409,410,4230,I,SOMERSET,MA,"SOMERSET,MA",SRPEDD,0, ,3214.333728,,0.033885947,6.73359E-05,1,4230,2504302
5942,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,410,411,4231,I,SOMERSET,MA,"SOMERSET,MA",SRPEDD,0, ,4962.242705,,0.056193369,9.79833E-05,1,4231,2504302
5943,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,415,416,4213,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2412.201333,,0.025720994,3.18473E-05,1,4213,2504302
5944,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,416,417,4228,I,SOMERSET,MA,"SOMERSET,MA",SRPEDD,0, ,17859.42826,,0.180609681,0.00111699,1,4228,2504302
5946,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,429,430,4205,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,3880.16358,,0.041053087,5.23937E-05,1,4205,2504302
5947,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,434,435,4206,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,4330.615094,,0.045221494,0.000118088,1,4206,2504302
5948,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,445,446,4152,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,5369.931744,,0.058446086,9.76715E-05,1,4152,2504302
5949,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,462,463,4199,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1885.136105,,0.019590126,2.34655E-05,1,4199,2504302
5950,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,463,464,4202,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1965.285422,,0.018911768,1.48998E-05,1,4202,2504302
5951,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,464,465,4203,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2911.129514,,0.030042657,2.34146E-05,1,4203,2504302
5952,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,475,476,4176,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,3650.775453,,0.040221382,7.51249E-05,1,4176,2504302
5953,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,495,496,4200,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2169.163652,,0.023531132,2.16553E-05,1,4200,2504302
5955,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,497,498,4150,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,3903.247629,,0.043397184,5.28729E-05,1,4150,2504302
5956,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,504,505,4151,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,3442.50811,,0.03848249,3.9368E-05,1,4151,2504302
5957,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,525,526,4198,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,4221.15669,,0.046063167,8.55027E-05,1,4198,2504302
5958,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,526,527,4201,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1653.081562,,0.017362929,1.16664E-05,1,4201,2504302
5959,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,529,530,4179,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,3680.966147,,0.038813535,4.09309E-05,1,4179,2504302
5960,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,530,531,4159,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,6289.539668,,0.069245109,0.000127254,1,4159,2504302
5962,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,603,604,4173,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1388.813081,,0.014460309,1.29309E-05,1,4173,2504302
5963,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,604,605,4171,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2257.757107,,0.024984149,2.28817E-05,1,4171,2504302
5964,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,605,606,4148,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,5768.458348,,0.060402905,0.000161705,1,4148,2504302
5965,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,617,618,4172,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1694.312933,,0.017839189,1.77714E-05,1,4172,2504302
5966,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,618,619,4160,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2542.672518,,0.028069496,2.69943E-05,1,4160,2504302
5967,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,631,632,4157,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1518.939553,,0.015809787,1.31512E-05,1,4157,2504302
5969,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,647,648,4140,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2107.883552,,0.021370775,2.42686E-05,1,4140,2504302
5970,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,648,649,4146,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1879.266503,,0.018922962,1.56499E-05,1,4146,2504302
5971,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,649,650,4147,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2225.982002,,0.024163174,1.84706E-05,1,4147,2504302
5972,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,650,651,4153,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1551.191129,,0.017319101,1.41766E-05,1,4153,2504302
5974,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,659,660,4141,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2502.705105,,0.026803313,2.31686E-05,1,4141,2504302
5975,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,660,661,4142,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2848.876598,,0.030517567,3.326E-05,1,4142,2504302
5976,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,661,662,4154,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1939.035277,,0.020146185,2.11432E-05,1,4154,2504302
5977,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,669,670,4166,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2550.063218,,0.027430508,2.61484E-05,1,4166,2504302
5978,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,670,671,4143,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,5829.457042,,0.062284093,0.000137766,1,4143,2504302
5979,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,682,683,4170,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,9201.721561,,0.09824534,0.000498906,1,4170,2504302
5980,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,683,684,4167,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2019.508549,,0.021538023,2.36406E-05,1,4167,2504302
5981,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,684,685,4144,I,WESTPORT,MA,"WESTPORT,MA",SRPEDD,0, ,19677.48902,,0.195787081,0.000312389,1,4144,2504302
5986,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1370,1371,4210,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,3324.430429,,0.034766405,5.98363E-05,1,4210,2504302
5987,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1373,1374,4188,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1549.598663,,0.014694115,8.92161E-06,1,4188,2504302
5988,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1374,1375,4181,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1651.477129,,0.016839988,1.74782E-05,1,4181,2504302
5989,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1425,1426,4217,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2718.428072,,0.030610386,2.82727E-05,1,4217,2504302
5990,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1429,1430,4218,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2346.186684,,0.024936017,2.50508E-05,1,4218,2504302
5991,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1434,1435,4209,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2319.580183,,0.026176521,3.12947E-05,1,4209,2504302
5992,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1554,1555,4216,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,3821.814622,,0.041610047,7.17993E-05,1,4216,2504302
5993,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1592,1593,4162,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2379.77881,,0.02594951,2.46759E-05,1,4162,2504302
5994,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1596,1597,4163,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1731.205661,,0.018696352,1.95555E-05,1,4163,2504302
5995,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1599,1600,4164,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1560.223669,,0.016789644,1.5902E-05,1,4164,2504302
5996,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1608,1609,4156,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1353.992137,,0.013854691,1.05039E-05,1,4156,2504302
5997,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1615,1616,4174,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1908.324453,,0.020643978,2.10155E-05,1,4174,2504302
5998,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1623,1624,4175,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,948.9992127,,0.01010567,6.04648E-06,1,4175,2504302
5999,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1628,1629,4180,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1193.588967,,0.012367411,8.72158E-06,1,4180,2504302
6000,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1635,1636,4161,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1616.189042,,0.017116981,1.78146E-05,1,4161,2504302
6001,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1642,1643,4187,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1928.536147,,0.019036319,1.94922E-05,1,4187,2504302
6002,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1654,1655,4189,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1561.823592,,0.016242085,1.18495E-05,1,4189,2504302
6003,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1657,1658,4191,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2111.625771,,0.021183471,1.89945E-05,1,4191,2504302
6004,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,1660,1661,4185,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1259.441806,,0.013037275,9.20093E-06,1,4185,2504302
6005,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3196,3197,4169,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,5455.719718,,0.059051566,0.000107813,1,4169,2504302
6006,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3198,3199,4190,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2806.856643,,0.029328664,4.55713E-05,1,4190,2504302
6007,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3201,3202,4192,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2565.127481,,0.026282546,1.9752E-05,1,4192,2504302
6008,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3202,3203,4194,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,4253.783701,,0.04512465,4.52454E-05,1,4194,2504302
6009,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3210,3211,4193,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,5296.197241,,0.054359278,0.00011654,1,4193,2504302
6010,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3352,3353,4165,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,3175.186933,,0.034575382,5.31611E-05,1,4165,2504302
6011,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3356,3357,4220,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,34680.25808,,0.375177023,0.006579933,1,4220,2504302
6012,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3370,3371,4219,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,9659.172673,,0.097267853,0.000325724,1,4219,2504302
6013,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3371,3372,4186,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2501.914502,,0.026601159,2.37658E-05,1,4186,2504302
6014,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3373,3374,4184,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2564.900623,,0.027578476,2.38343E-05,1,4184,2504302
6015,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3374,3375,4183,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,1877.446612,,0.020627179,1.95063E-05,1,4183,2504302
6016,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3377,3378,4215,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,4622.19694,,0.047753605,5.18399E-05,1,4215,2504302
6017,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3378,3379,4214,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,4223.474675,,0.044304646,5.74097E-05,1,4214,2504302
6018,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3379,3380,4195,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,8016.697282,,0.084006211,0.000153289,1,4195,2504302
6019,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3380,3381,4196,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,3926.079849,,0.039846953,5.21319E-05,1,4196,2504302
6020,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3381,3382,4197,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,3213.086468,,0.03230952,4.9998E-05,1,4197,2504302
6021,49,25,4302,2504302,Bristol County (Central)--Fall River City & Somerset Town PUMA,G6120,S,106228824,28768919,41.7274076,-71.1149733,3382,3383,4211,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,2835.409511,,0.030573271,3.33161E-05,1,4211,2504302
6022,50,25,4200,2504200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",G6120,S,374570609,14047113,41.8648681,-71.2798606,102,103,4109,I,ATTLEBORO,MA,"ATTLEBORO,MA",SRPEDD,0, ,2880.7163,Southwest,0.029782387,4.43099E-05,1,4109,2504200
6024,50,25,4200,2504200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",G6120,S,374570609,14047113,41.8648681,-71.2798606,297,298,4236,I,SWANSEA,MA,"SWANSEA,MA",SRPEDD,0, ,7027.241992,,0.078485362,0.000263427,1,4236,2504200
6026,50,25,4200,2504200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",G6120,S,374570609,14047113,41.8648681,-71.2798606,338,339,4235,I,SWANSEA,MA,"SWANSEA,MA",SRPEDD,0, ,26575.81641,,0.274110473,0.002519401,1,4235,2504200
6028,50,25,4200,2504200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",G6120,S,374570609,14047113,41.8648681,-71.2798606,370,371,4237,I,SWANSEA,MA,"SWANSEA,MA",SRPEDD,0, ,13093.4451,,0.134685875,0.000441854,1,4237,2504200
6029,50,25,4200,2504200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",G6120,S,374570609,14047113,41.8648681,-71.2798606,372,373,4240,I,SWANSEA,MA,"SWANSEA,MA",SRPEDD,0, ,10022.05427,,0.101784747,0.000452886,1,4240,2504200
6030,50,25,4200,2504200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",G6120,S,374570609,14047113,41.8648681,-71.2798606,374,375,4238,I,SWANSEA,MA,"SWANSEA,MA",SRPEDD,0, ,21810.29994,,0.24151329,0.001501615,1,4238,2504200
