OID_,REGION,TAZ,PUMA
6564,1,208703,4400201
6565,1,208704,4400201
6566,1,208706,4400201
6567,1,208709,4400201
6568,1,208710,4400201
6569,1,208723,4400201
6570,1,208721,4400201
6571,1,208732,4400201
6572,1,208736,4400201
6573,1,208768,4400201
6574,1,208733,4400201
6575,1,208724,4400201
6576,1,208718,4400201
6577,1,208726,4400201
6578,1,208743,4400201
6579,1,208715,4400201
6580,1,208746,4400201
6581,1,208738,4400201
6583,1,208714,4400201
6584,1,208744,4400201
6585,1,208949,4400201
6587,1,208951,4400201
6588,1,208742,4400201
6590,1,208739,4400201
6591,1,208737,4400201
6592,1,208734,4400201
6593,1,208735,4400201
6594,1,208717,4400201
6595,1,208719,4400201
6596,1,208720,4400201
6597,1,208702,4400201
6598,1,208728,4400201
6599,1,208713,4400201
6600,1,208712,4400201
6601,1,208711,4400201
6602,1,208725,4400201
6603,1,208716,4400201
6604,1,208701,4400201
6605,1,208042,4400201
6607,1,208049,4400201
6611,1,208765,4400201
6612,1,208785,4400201
6613,1,208775,4400201
6614,1,208780,4400201
6615,1,208782,4400201
6616,1,208779,4400201
6617,1,208708,4400201
6618,1,208707,4400201
6619,1,208778,4400201
6620,1,208783,4400201
6621,1,208777,4400201
6622,1,208727,4400201
6623,1,208731,4400201
6624,1,208740,4400201
6625,1,208741,4400201
6626,1,208756,4400201
6627,1,208758,4400201
6628,1,208776,4400201
6629,1,208812,4400201
6630,1,208784,4400201
6631,1,208815,4400201
6632,1,208786,4400201
6633,1,208818,4400201
6634,1,208820,4400201
6635,1,208822,4400201
6636,1,208492,4400101
6637,1,208470,4400101
6639,1,208031,4400101
6640,1,208711,4400101
6642,1,208043,4400101
6643,1,208051,4400101
6645,1,208041,4400101
6646,1,208042,4400101
6647,1,208048,4400101
6648,1,208037,4400101
6649,1,208047,4400101
6650,1,208049,4400101
6651,1,208050,4400101
6652,1,208026,4400101
6653,1,208038,4400101
6654,1,208039,4400101
6655,1,208040,4400101
6656,1,208046,4400101
6657,1,208013,4400101
6658,1,208034,4400101
6659,1,208017,4400101
6660,1,208009,4400101
6661,1,208016,4400101
6662,1,208014,4400101
6663,1,208012,4400101
6664,1,208015,4400101
6665,1,208452,4400101
6666,1,208451,4400101
6667,1,208010,4400101
6668,1,208453,4400101
6669,1,208450,4400101
6670,1,208448,4400101
6671,1,2759,4400101
6672,1,208011,4400101
6673,1,208449,4400101
6675,1,208018,4400101
6676,1,208032,4400101
6677,1,208045,4400101
6678,1,208023,4400101
6679,1,208044,4400101
6680,1,208035,4400101
6681,1,208036,4400101
6682,1,208033,4400101
6687,1,208456,4400101
6689,1,208446,4400101
6690,1,208499,4400101
6692,1,208445,4400101
6693,1,208474,4400101
6694,1,208459,4400101
6695,1,208477,4400101
6696,1,208471,4400101
6698,1,208447,4400101
6699,1,208460,4400101
6700,1,208478,4400101
6701,1,208469,4400101
6704,1,208472,4400101
6706,1,208481,4400101
6708,1,208467,4400101
6709,1,208495,4400101
6710,1,208465,4400101
6712,1,208468,4400101
6713,1,208466,4400101
6714,1,208464,4400101
6715,1,208473,4400101
6716,1,208475,4400101
6717,1,208461,4400101
6718,1,208489,4400101
6719,1,208485,4400101
6720,1,208487,4400101
6721,1,208490,4400101
6722,1,208486,4400101
6723,1,208462,4400101
6724,1,208484,4400101
6725,1,208488,4400101
6726,1,208476,4400101
6727,1,208463,4400101
6729,1,208073,4400101
6732,1,208211,4400101
6733,1,208204,4400101
6734,1,208205,4400101
6735,1,208207,4400101
6736,1,208201,4400101
6737,1,208202,4400101
6738,1,208203,4400101
6739,1,208124,4400101
6740,1,208125,4400101
6742,1,208132,4400101
6743,1,208133,4400101
6746,1,208134,4400101
6749,1,208206,4400101
6750,1,208182,4400101
6752,1,208208,4400101
6753,1,208244,4400101
6756,1,208219,4400101
6757,1,208217,4400101
6758,1,208218,4400101
6759,1,208213,4400101
6760,1,208210,4400101
6761,1,208212,4400101
6762,1,208214,4400101
6765,1,208479,4400101
6766,1,208480,4400101
6767,1,208493,4400101
6768,1,208482,4400101
6769,1,208483,4400101
6770,1,208491,4400101
6771,1,208494,4400101
6772,1,208347,4400102
6773,1,208324,4400102
6775,1,208314,4400102
6776,1,208360,4400102
6777,1,208372,4400102
6778,1,208373,4400102
6779,1,208374,4400102
6780,1,208339,4400102
6781,1,208019,4400102
6782,1,208403,4400102
6784,1,208001,4400102
6787,1,208380,4400102
6788,1,208323,4400102
6789,1,208003,4400102
6790,1,208002,4400102
6791,1,208404,4400102
6792,1,208005,4400102
6793,1,208008,4400102
6794,1,208412,4400102
6795,1,208024,4400102
6796,1,208025,4400102
6797,1,208498,4400102
6798,1,208454,4400102
6799,1,208090,4400102
6800,1,208021,4400102
6802,1,208004,4400102
6803,1,4087,4400102
6804,1,208022,4400102
6805,1,208020,4400102
6806,1,208402,4400102
6807,1,4088,4400102
6809,1,4099,4400102
6810,1,208413,4400102
6811,1,208457,4400102
6812,1,208458,4400102
6813,1,4096,4400102
6814,1,4100,4400102
6816,1,208319,4400102
6817,1,208315,4400102
6818,1,208455,4400102
6819,1,208496,4400102
6822,1,208430,4400102
6823,1,208418,4400102
6825,1,208359,4400102
6826,1,208327,4400102
6827,1,208434,4400102
6828,1,208420,4400102
6829,1,208312,4400102
6830,1,208331,4400102
6831,1,4127,4400102
6832,1,208344,4400102
6833,1,208433,4400102
6834,1,208313,4400102
6835,1,208330,4400102
6836,1,208345,4400102
6838,1,208340,4400102
6839,1,208399,4400102
6840,1,4128,4400102
6842,1,208431,4400102
6843,1,208316,4400102
6844,1,208332,4400102
6845,1,208400,4400102
6846,1,208320,4400102
6847,1,208427,4400102
6848,1,208428,4400102
6849,1,208321,4400102
6850,1,208322,4400102
6851,1,208424,4400102
6852,1,208442,4400102
6853,1,208440,4400102
6854,1,208443,4400102
6855,1,208328,4400102
6856,1,208329,4400102
6857,1,208006,4400102
6858,1,208007,4400102
6861,1,208401,4400102
6862,1,208406,4400102
6863,1,208407,4400102
6864,1,208408,4400102
6865,1,208417,4400102
6866,1,208419,4400102
6867,1,208425,4400102
6869,1,208429,4400102
6870,1,208342,4400102
6872,1,208432,4400102
6873,1,208435,4400102
6874,1,208436,4400102
6875,1,208437,4400102
6876,1,208444,4400102
6877,1,208438,4400102
6878,1,208441,4400102
6879,1,208439,4400102
6881,1,208229,4400102
6882,1,208261,4400102
6883,1,208333,4400102
6884,1,208341,4400102
6886,1,208346,4400102
6888,1,208064,4400102
6889,1,208343,4400102
6890,1,208388,4400102
6891,1,208389,4400102
6892,1,208335,4400102
6894,1,208241,4400102
6896,1,208355,4400102
6897,1,208107,4400102
6898,1,208409,4400102
6899,1,208410,4400102
6900,1,208411,4400102
6901,1,208415,4400102
6902,1,208405,4400102
6903,1,208336,4400102
6904,1,208334,4400102
6905,1,208358,4400102
6906,1,208414,4400102
6907,1,208416,4400102
6908,1,208108,4400102
6909,1,208128,4400102
6910,1,208065,4400102
6911,1,208109,4400102
6912,1,208067,4400102
6913,1,208073,4400102
6914,1,208089,4400102
6915,1,208144,4400102
6916,1,208142,4400102
6917,1,208228,4400102
6918,1,208220,4400102
6922,1,208242,4400102
6923,1,208243,4400102
6924,1,208155,4400102
6926,1,208209,4400102
6929,1,208221,4400102
6930,1,208222,4400102
6931,1,208247,4400102
6932,1,208246,4400102
6933,1,208227,4400102
6935,1,208236,4400102
6936,1,208240,4400102
6937,1,208245,4400102
6938,1,208248,4400102
6939,1,208262,4400102
6940,1,208263,4400102
6941,1,208497,4400102
6942,1,208423,4400104
6943,1,208174,4400104
6944,1,208055,4400104
6945,1,208282,4400104
6946,1,208106,4400104
6947,1,208272,4400104
6948,1,208273,4400104
6949,1,208283,4400104
6950,1,208421,4400104
6951,1,208054,4400104
6952,1,208068,4400104
6953,1,208270,4400104
6954,1,208269,4400104
6955,1,208281,4400104
6958,1,208276,4400104
6959,1,208275,4400104
6960,1,208280,4400104
6961,1,208053,4400104
6962,1,208104,4400104
6963,1,208105,4400104
6970,1,208150,4400104
6971,1,208143,4400104
6972,1,208129,4400104
6973,1,208161,4400104
6974,1,208160,4400104
6976,1,208163,4400104
6977,1,208787,4400104
6979,1,208164,4400104
6980,1,208766,4400104
6982,1,208029,4400104
6983,1,208265,4400104
6984,1,208266,4400104
6986,1,208180,4400104
6987,1,208194,4400104
6988,1,208120,4400104
6989,1,208121,4400104
6990,1,208087,4400104
6992,1,208038,4400104
6993,1,208306,4400104
6994,1,208268,4400104
6995,1,208157,4400104
6996,1,208045,4400104
6997,1,208162,4400104
6998,1,208165,4400104
6999,1,208166,4400104
7000,1,208167,4400104
7003,1,208264,4400104
7004,1,208181,4400104
7005,1,208186,4400104
7006,1,208188,4400104
7007,1,208191,4400104
7008,1,208193,4400104
7009,1,208311,4400104
7011,1,208303,4400104
7012,1,208267,4400104
7017,1,208317,4400104
7018,1,208028,4400104
7020,1,208318,4400104
7022,1,208422,4400104
7023,1,208082,4400104
7024,1,208069,4400104
7026,1,208027,4400104
7027,1,208156,4400104
7028,1,208083,4400104
7029,1,208424,4400104
7030,1,4133,4400104
7031,1,208030,4400104
7032,1,208084,4400104
7033,1,208338,4400104
7034,1,208325,4400104
7035,1,208326,4400104
7036,1,208094,4400104
7037,1,208391,4400104
7038,1,208070,4400104
7039,1,208071,4400104
7040,1,208102,4400104
7041,1,208103,4400104
7042,1,208426,4400104
7043,1,208310,4400104
7044,1,208337,4400104
7045,1,208101,4400104
7046,1,208086,4400104
7047,1,208088,4400104
7048,1,208175,4400104
7049,1,208172,4400104
7050,1,208177,4400104
7051,1,208197,4400104
7052,1,208169,4400104
7053,1,208185,4400104
7054,1,208171,4400104
7056,1,208168,4400104
7057,1,208195,4400104
7058,1,208189,4400104
7059,1,208187,4400104
7060,1,208199,4400104
7062,1,208170,4400104
7063,1,208176,4400104
7064,1,208190,4400104
7065,1,208178,4400104
7066,1,208179,4400104
7067,1,208184,4400104
7068,1,208196,4400104
7069,1,208784,4400104
7070,1,208158,4400104
7071,1,208159,4400104
7072,1,208173,4400104
7074,1,208192,4400104
7076,1,208302,4400104
7077,1,208305,4400104
7080,1,208304,4400104
7081,1,208307,4400104
7082,1,208308,4400104
7083,1,208309,4400104
7084,1,207942,4400300
7085,1,207943,4400300
7086,1,4238,4400300
7087,1,4232,4400300
7088,1,208611,4400300
7089,1,208612,4400300
7091,1,208629,4400300
7092,1,207939,4400300
7093,1,207941,4400300
7094,1,207940,4400300
7095,1,207944,4400300
7096,1,207938,4400300
7097,1,4249,4400300
7099,1,207945,4400300
7100,1,207946,4400300
7101,1,4247,4400300
7102,1,4144,4400300
7103,1,4246,4400300
7105,1,208602,4400300
7106,1,208607,4400300
7108,1,208606,4400300
7109,1,208610,4400300
7110,1,208617,4400300
7111,1,208613,4400300
7112,1,208601,4400300
7113,1,208605,4400300
7114,1,208604,4400300
7115,1,208603,4400300
7117,1,208614,4400300
7118,1,207915,4400300
7119,1,207918,4400300
7120,1,208608,4400300
7121,1,207901,4400300
7122,1,207902,4400300
7123,1,207935,4400300
7124,1,207933,4400300
7125,1,207906,4400300
7126,1,207919,4400300
7127,1,207953,4400300
7128,1,207950,4400300
7129,1,207949,4400300
7130,1,207959,4400300
7131,1,207956,4400300
7132,1,207958,4400300
7133,1,207948,4400300
7134,1,207955,4400300
7135,1,207905,4400300
7136,1,207937,4400300
7137,1,207936,4400300
7138,1,207916,4400300
7139,1,207911,4400300
7140,1,207912,4400300
7141,1,207903,4400300
7142,1,207930,4400300
7143,1,207931,4400300
7144,1,207932,4400300
7145,1,207923,4400300
7146,1,207904,4400300
7147,1,207921,4400300
7148,1,207922,4400300
7149,1,207907,4400300
7150,1,207908,4400300
7151,1,207909,4400300
7152,1,207952,4400300
7153,1,207924,4400300
7154,1,207910,4400300
7155,1,207920,4400300
7156,1,207913,4400300
7157,1,207947,4400300
7158,1,207917,4400300
7159,1,207914,4400300
7160,1,208609,4400300
7161,1,208620,4400300
7162,1,208623,4400300
7163,1,208622,4400300
7164,1,208621,4400300
7165,1,208630,4400300
7166,1,208631,4400300
7167,1,208633,4400300
7168,1,207925,4400300
7169,1,207926,4400300
7170,1,207928,4400300
7171,1,207929,4400300
7172,1,207927,4400300
7173,1,207934,4400300
7174,1,208615,4400300
7175,1,208616,4400300
7176,1,208618,4400300
7177,1,208619,4400300
7178,1,208638,4400300
7179,1,208636,4400300
7180,1,207951,4400300
7181,1,208637,4400300
7182,1,207954,4400300
7183,1,208626,4400300
7184,1,207957,4400300
7185,1,208627,4400300
7186,1,208628,4400300
7187,1,207960,4400300
7188,1,207961,4400300
7189,1,208624,4400300
7190,1,208625,4400300
7191,1,4239,4400300
7192,1,208632,4400300
7193,1,208634,4400300
7194,1,208635,4400300
7195,1,208396,4400103
7196,1,208398,4400103
7197,1,208260,4400103
7198,1,208365,4400103
7200,1,208296,4400103
7201,1,208271,4400103
7204,1,208386,4400103
7205,1,208387,4400103
7206,1,208390,4400103
7208,1,208290,4400103
7209,1,208287,4400103
7210,1,208119,4400103
7213,1,208112,4400103
7214,1,208285,4400103
7215,1,208113,4400103
7216,1,208294,4400103
7217,1,208052,4400103
7218,1,208292,4400103
7219,1,208286,4400103
7220,1,208278,4400103
7222,1,208118,4400103
7225,1,208284,4400103
7226,1,208297,4400103
7227,1,208127,4400103
7228,1,208376,4400103
7229,1,208150,4400103
7231,1,208379,4400103
7232,1,208349,4400103
7233,1,208130,4400103
7234,1,208288,4400103
7235,1,208126,4400103
7236,1,208131,4400103
7237,1,208078,4400103
7238,1,208381,4400103
7239,1,208074,4400103
7240,1,208377,4400103
7241,1,208145,4400103
7242,1,208378,4400103
7243,1,208072,4400103
7245,1,208085,4400103
7246,1,208110,4400103
7247,1,208111,4400103
7248,1,208291,4400103
7249,1,208295,4400103
7250,1,208057,4400103
7251,1,208056,4400103
7252,1,208293,4400103
7253,1,208289,4400103
7254,1,208136,4400103
7255,1,208146,4400103
7256,1,208137,4400103
7257,1,208393,4400103
7258,1,208116,4400103
7259,1,208100,4400103
7260,1,208097,4400103
7261,1,208300,4400103
7262,1,208353,4400103
7263,1,208077,4400103
7264,1,208075,4400103
7265,1,208392,4400103
7267,1,208076,4400103
7268,1,208058,4400103
7269,1,208098,4400103
7270,1,208099,4400103
7271,1,208298,4400103
7272,1,208354,4400103
7273,1,208375,4400103
7274,1,208091,4400103
7275,1,208348,4400103
7276,1,208079,4400103
7277,1,208062,4400103
7278,1,208059,4400103
7279,1,208363,4400103
7280,1,208367,4400103
7281,1,208397,4400103
7282,1,208151,4400103
7283,1,208063,4400103
7284,1,208256,4400103
7286,1,208369,4400103
7287,1,208138,4400103
7288,1,208232,4400103
7289,1,208231,4400103
7290,1,208252,4400103
7291,1,208253,4400103
7292,1,208259,4400103
7293,1,208258,4400103
7294,1,208257,4400103
7295,1,208224,4400103
7296,1,208147,4400103
7297,1,208251,4400103
7298,1,208060,4400103
7299,1,208352,4400103
7300,1,208351,4400103
7301,1,208368,4400103
7302,1,208148,4400103
7303,1,208152,4400103
7304,1,208154,4400103
7305,1,208395,4400103
7306,1,208153,4400103
7307,1,208364,4400103
7308,1,208066,4400103
7309,1,208362,4400103
7310,1,208092,4400103
7311,1,208361,4400103
7312,1,208370,4400103
7313,1,208149,4400103
7314,1,208371,4400103
7315,1,208114,4400103
7317,1,208115,4400103
7318,1,208117,4400103
7319,1,208122,4400103
7320,1,208123,4400103
7321,1,208234,4400103
7322,1,208250,4400103
7323,1,208135,4400103
7324,1,208226,4400103
7325,1,208230,4400103
7326,1,208239,4400103
7327,1,208238,4400103
7328,1,208237,4400103
7329,1,208225,4400103
7330,1,208233,4400103
7331,1,208223,4400103
7332,1,208356,4400103
7333,1,208357,4400103
7334,1,208350,4400103
7335,1,208382,4400103
7336,1,208366,4400103
7337,1,208394,4400103
7338,1,208255,4400103
7339,1,208254,4400103
7340,1,208061,4400103
7343,1,208080,4400103
7344,1,208081,4400103
7345,1,208249,4400103
7348,1,208093,4400103
7349,1,208095,4400103
7350,1,208096,4400103
7351,1,208198,4400103
7354,1,208132,4400103
7357,1,208200,4400103
7359,1,208139,4400103
7360,1,208140,4400103
7361,1,208141,4400103
7363,1,208183,4400103
7365,1,208215,4400103
7366,1,208216,4400103
7368,1,208235,4400103
7369,1,208274,4400103
7370,1,208277,4400103
7371,1,208279,4400103
7372,1,208383,4400103
7373,1,208384,4400103
7374,1,208299,4400103
7375,1,208301,4400103
7376,1,208385,4400103
7377,1,207245,3300500
7378,1,207244,3300500
7379,1,207501,3300500
7380,1,3277,3300500
7381,1,207503,3300500
7382,1,3319,3300500
7383,1,207502,3300500
7385,1,3300,3300500
7386,1,3307,3300500
7387,1,5825,3300500
7388,1,5829,3300500
7389,1,209025,3300500
7390,1,209026,3300500
7391,1,209027,3300500
7392,1,209022,3300500
7393,1,209023,3300500
7394,1,209024,3300500
7395,1,209021,3300500
7396,1,209019,3300500
7397,1,209020,3300500
7398,1,207069,3300300
7402,1,207053,3300300
7403,1,207054,3300300
7404,1,207157,3300300
7405,1,209005,3300300
7406,1,209004,3300300
7407,1,207120,3301000
7408,1,1982,3301000
7410,1,207067,3301000
7412,1,207026,3301000
7413,1,207107,3301000
7414,1,207030,3301000
7415,1,207266,3301000
7416,1,207027,3301000
7417,1,207019,3301000
7418,1,207121,3301000
7420,1,207004,3301000
7421,1,207002,3301000
7422,1,207003,3301000
7423,1,207089,3301000
7426,1,207001,3301000
7427,1,207006,3301000
7428,1,207029,3301000
7429,1,207100,3301000
7430,1,207088,3301000
7431,1,207092,3301000
7432,1,207065,3301000
7435,1,207064,3301000
7436,1,207077,3301000
7437,1,207110,3301000
7438,1,207205,3301000
7439,1,207109,3301000
7442,1,207076,3301000
7443,1,207114,3301000
7445,1,207106,3301000
7446,1,207112,3301000
7447,1,207113,3301000
7449,1,207111,3301000
7450,1,207108,3301000
7451,1,207104,3301000
7452,1,207087,3301000
7454,1,207105,3301000
7455,1,207086,3301000
7458,1,207090,3301000
7459,1,207116,3301000
7460,1,207117,3301000
7461,1,207075,3301000
7462,1,207095,3301000
7463,1,207101,3301000
7464,1,207115,3301000
7466,1,207103,3301000
7467,1,1996,3301000
7468,1,207083,3301000
7469,1,207102,3301000
7470,1,207084,3301000
7471,1,207074,3301000
7473,1,207093,3301000
7474,1,207129,3301000
7475,1,207091,3301000
7477,1,207081,3301000
7478,1,207082,3301000
7479,1,207080,3301000
7480,1,207085,3301000
7481,1,207094,3301000
7482,1,207125,3301000
7483,1,207098,3301000
7484,1,207099,3301000
7485,1,207050,3301000
7486,1,207078,3301000
7487,1,207079,3301000
7488,1,207096,3301000
7489,1,207047,3301000
7490,1,207049,3301000
7491,1,207048,3301000
7492,1,207052,3301000
7493,1,207130,3301000
7494,1,207128,3301000
7495,1,207123,3301000
7496,1,1983,3301000
7497,1,207051,3301000
7498,1,207053,3301000
7499,1,207054,3301000
7500,1,207068,3301000
7501,1,207126,3301000
7502,1,207124,3301000
7504,1,207122,3301000
7505,1,207057,3301000
7506,1,207157,3301000
7507,1,207138,3301000
7508,1,207139,3301000
7509,1,207066,3301000
7510,1,207127,3301000
7511,1,207140,3301000
7512,1,207136,3301000
7513,1,207135,3301000
7515,1,207056,3301000
7516,1,207132,3301000
7517,1,207137,3301000
7518,1,207142,3301000
7519,1,207159,3301000
7520,1,207062,3301000
7521,1,207061,3301000
7522,1,207134,3301000
7523,1,207058,3301000
7524,1,207143,3301000
7525,1,207059,3301000
7526,1,207060,3301000
7527,1,207055,3301000
7528,1,207133,3301000
7529,1,207073,3301000
7530,1,207145,3301000
7531,1,207071,3301000
7532,1,207072,3301000
7533,1,207070,3301000
7534,1,207149,3301000
7535,1,207161,3301000
7536,1,207162,3301000
7537,1,207165,3301000
7540,1,207146,3301000
7541,1,207148,3301000
7542,1,207147,3301000
7543,1,207042,3301000
7544,1,207118,3301000
7545,1,207119,3301000
7546,1,207131,3301000
7547,1,207141,3301000
7548,1,207144,3301000
7549,1,207150,3301000
7550,1,207151,3301000
7551,1,207152,3301000
7552,1,207153,3301000
7553,1,207154,3301000
7554,1,207155,3301000
7555,1,207156,3301000
7556,1,207163,3301000
7557,1,207160,3301000
7558,1,207164,3301000
7559,1,207166,3301000
7560,1,207167,3301000
7561,1,207168,3301000
7562,1,207169,3301000
7563,1,209004,3301000
7564,1,207377,3300900
7565,1,207269,3300900
7566,1,207203,3300900
7567,1,207309,3300900
7568,1,207204,3300900
7569,1,207267,3300900
7570,1,207206,3300900
7573,1,207268,3300900
7574,1,207323,3300900
7575,1,207266,3300900
7576,1,207295,3300900
7577,1,207320,3300900
7578,1,207027,3300900
7579,1,207321,3300900
7580,1,207315,3300900
7581,1,207316,3300900
7582,1,207344,3300900
7583,1,207424,3300900
7584,1,207365,3300900
7586,1,207373,3300900
7587,1,207376,3300900
7588,1,207425,3300900
7589,1,207322,3300900
7590,1,207314,3300900
7591,1,207375,3300900
7594,1,207368,3300900
7595,1,207366,3300900
7596,1,207294,3300900
7597,1,207367,3300900
7598,1,207313,3300900
7599,1,207326,3300900
7600,1,207324,3300900
7603,1,207285,3300900
7604,1,207362,3300900
7605,1,207390,3300900
7606,1,207382,3300900
7607,1,207381,3300900
7608,1,207383,3300900
7609,1,207356,3300900
7610,1,207355,3300900
7611,1,2174,3300900
7612,1,207349,3300900
7613,1,207325,3300900
7614,1,207374,3300900
7615,1,207385,3300900
7616,1,207363,3300900
7618,1,207292,3300900
7619,1,207361,3300900
7620,1,207384,3300900
7621,1,207251,3300900
7622,1,207372,3300900
7623,1,207260,3300900
7624,1,207286,3300900
7625,1,207287,3300900
7626,1,207288,3300900
7627,1,207352,3300900
7628,1,207378,3300900
7629,1,207379,3300900
7630,1,207353,3300900
7631,1,207253,3300900
7632,1,207386,3300900
7633,1,207273,3300900
7634,1,207254,3300900
7635,1,207364,3300900
7636,1,207261,3300900
7637,1,207259,3300900
7638,1,207360,3300900
7639,1,207291,3300900
7640,1,207277,3300900
7641,1,207308,3300900
7642,1,207371,3300900
7643,1,207250,3300900
7644,1,207262,3300900
7645,1,207306,3300900
7646,1,207351,3300900
7647,1,207249,3300900
7648,1,207201,3300900
7649,1,207205,3300900
7651,1,2149,3300900
7653,1,2153,3300900
7656,1,207252,3300900
7657,1,207263,3300900
7658,1,207272,3300900
7659,1,207293,3300900
7660,1,207307,3300900
7661,1,207370,3300900
7662,1,207380,3300900
7663,1,207387,3300900
7664,1,207343,3300900
7665,1,207345,3300900
7666,1,207350,3300900
7667,1,207354,3300900
7668,1,207388,3300900
7669,1,207389,3300900
7670,1,207358,3300900
7671,1,207359,3300900
7672,1,207369,3300900
7674,1,207320,3300600
7675,1,207315,3300600
7676,1,207322,3300600
7677,1,207314,3300600
7678,1,207313,3300600
7679,1,207326,3300600
7680,1,207327,3300600
7683,1,207356,3300600
7684,1,207355,3300600
7685,1,207349,3300600
7686,1,207325,3300600
7687,1,2229,3300600
7688,1,207286,3300600
7689,1,207287,3300600
7690,1,207288,3300600
7691,1,207352,3300600
7692,1,207353,3300600
7693,1,207319,3300600
7694,1,207341,3300600
7695,1,207348,3300600
7696,1,207395,3300600
7698,1,2228,3300600
7700,1,207289,3300600
7701,1,207290,3300600
7702,1,207291,3300600
7703,1,207277,3300600
7704,1,207275,3300600
7705,1,207318,3300600
7706,1,207281,3300600
7707,1,207394,3300600
7708,1,207283,3300600
7709,1,207391,3300600
7710,1,3338,3300600
7711,1,207280,3300600
7712,1,207274,3300600
7713,1,207276,3300600
7714,1,207282,3300600
7715,1,207255,3300600
7716,1,207256,3300600
7718,1,207264,3300600
7719,1,207265,3300600
7720,1,207278,3300600
7721,1,207279,3300600
7722,1,207302,3300600
7723,1,207271,3300600
7724,1,207296,3300600
7725,1,207257,3300600
7726,1,207220,3300600
7727,1,207298,3300600
7728,1,207300,3300600
7729,1,207303,3300600
7730,1,3344,3300600
7731,1,207258,3300600
7732,1,207246,3300600
7733,1,207304,3300600
7734,1,207297,3300600
7735,1,207243,3300600
7736,1,207247,3300600
7737,1,207245,3300600
7738,1,3293,3300600
7739,1,207248,3300600
7740,1,3276,3300600
7741,1,207244,3300600
7742,1,207501,3300600
7744,1,3277,3300600
7745,1,207502,3300600
7746,1,209017,3300600
7747,1,209018,3300600
7748,1,209016,3300600
7749,1,207270,3300600
7750,1,207299,3300600
7751,1,207301,3300600
7752,1,209015,3300600
7753,1,207305,3300600
7754,1,207342,3300600
7755,1,207354,3300600
7756,1,207357,3300600
7758,1,209014,3300600
7760,1,207424,3300700
7761,1,207004,3300700
7762,1,207003,3300700
7763,1,207089,3300700
7764,1,207314,3300700
7765,1,207044,3300700
7766,1,207041,3300700
7767,1,207043,3300700
7768,1,207005,3300700
7769,1,207001,3300700
7770,1,207006,3300700
7771,1,207029,3300700
7772,1,207100,3300700
7773,1,207313,3300700
7776,1,207037,3300700
7777,1,207310,3300700
7778,1,207031,3300700
7779,1,207032,3300700
7780,1,207013,3300700
7781,1,207010,3300700
7782,1,207097,3300700
7783,1,207092,3300700
7784,1,207033,3300700
7785,1,207036,3300700
7786,1,207028,3300700
7787,1,207035,3300700
7788,1,207017,3300700
7789,1,207011,3300700
7790,1,207008,3300700
7791,1,207065,3300700
7793,1,207328,3300700
7795,1,207034,3300700
7796,1,207311,3300700
7797,1,207038,3300700
7798,1,207045,3300700
7799,1,207023,3300700
7800,1,207014,3300700
7801,1,207012,3300700
7802,1,207009,3300700
7803,1,207007,3300700
7804,1,207063,3300700
7805,1,207450,3300700
7807,1,207022,3300700
7808,1,207394,3300700
7809,1,207283,3300700
7810,1,207040,3300700
7811,1,207391,3300700
7812,1,207317,3300700
7813,1,207392,3300700
7814,1,207393,3300700
7815,1,207021,3300700
7816,1,207015,3300700
7817,1,207016,3300700
7818,1,207020,3300700
7819,1,207024,3300700
7820,1,207025,3300700
7821,1,207069,3300700
7824,1,207046,3300700
7825,1,207605,3300700
7826,1,207018,3300700
7827,1,207255,3300700
7828,1,207256,3300700
7829,1,207284,3300700
7830,1,207602,3300700
7831,1,207224,3300700
7832,1,207601,3300700
7833,1,207271,3300700
7834,1,207296,3300700
7835,1,207257,3300700
7836,1,207220,3300700
7838,1,207604,3300700
7839,1,207603,3300700
7840,1,207609,3300700
7841,1,207607,3300700
7842,1,207606,3300700
7843,1,207297,3300700
7844,1,207235,3300700
7845,1,207243,3300700
7846,1,207428,3300700
7851,1,207096,3300700
7852,1,207047,3300700
7853,1,207430,3300700
7854,1,207429,3300700
7855,1,207426,3300700
7857,1,207434,3300700
7858,1,207223,3300700
7860,1,207222,3300700
7862,1,207432,3300700
7863,1,207230,3300700
7864,1,207221,3300700
7865,1,207427,3300700
7870,1,207231,3300700
7871,1,207216,3300700
7872,1,207215,3300700
7873,1,207225,3300700
7874,1,207229,3300700
7875,1,207039,3300700
7878,1,207042,3300700
7879,1,209013,3300700
7880,1,209012,3300700
7881,1,207158,3300700
7882,1,209007,3300700
7883,1,209006,3300700
7885,1,207603,3300400
7886,1,207609,3300400
7887,1,207607,3300400
7888,1,207606,3300400
7889,1,207428,3300400
7890,1,207426,3300400
7891,1,207223,3300400
7892,1,209011,3300400
7893,1,209008,3300400
7894,1,209009,3300400
7895,1,209010,3300400
7896,1,207396,3300800
7897,1,207232,3300800
7899,1,207310,3300800
7900,1,207214,3300800
7901,1,207017,3300800
7902,1,207340,3300800
7903,1,207328,3300800
7904,1,207312,3300800
7906,1,207311,3300800
7907,1,207023,3300800
7908,1,207450,3300800
7909,1,207202,3300800
7910,1,207317,3300800
7911,1,207393,3300800
7912,1,207338,3300800
7913,1,207339,3300800
7914,1,207337,3300800
7915,1,207233,3300800
7918,1,207228,3300800
7919,1,207237,3300800
7920,1,207236,3300800
7922,1,207607,3300800
7923,1,207235,3300800
7924,1,207234,3300800
7925,1,207428,3300800
