geography,id,HH_control,HH_result,HH_diff
TAZ,2557,227.0,227,0.0
TAZ,2558,728.0,728,0.0
TAZ,2559,761.0,761,0.0
TAZ,2560,763.0,763,0.0
TAZ,2561,598.0,598,0.0
TAZ,2562,928.0,928,0.0
TAZ,2563,349.0,349,0.0
TAZ,2564,73.0,73,0.0
TAZ,2565,270.0,270,0.0
TAZ,2566,544.0,544,0.0
TAZ,2567,67.0,67,0.0
TAZ,2568,1063.0,1063,0.0
TAZ,2569,976.0,976,0.0
TAZ,2570,858.0,858,0.0
TAZ,2571,791.0,791,0.0
TAZ,2572,630.0,630,0.0
TAZ,2646,829.0,767,-62.0
TAZ,2647,458.0,424,-34.0
TAZ,2648,450.0,417,-33.0
TAZ,2649,854.0,790,-64.0
TAZ,2650,229.0,212,-17.0
TAZ,2651,1310.0,1212,-98.0
TAZ,2668,471.0,436,-35.0
TAZ,2669,600.0,555,-45.0
TAZ,2670,348.0,322,-26.0
TAZ,2671,491.0,455,-36.0
TAZ,2672,1460.0,1351,-109.0
TAZ,2673,330.0,306,-24.0
TAZ,2674,873.0,808,-65.0
TAZ,2675,1157.0,1130,-27.0
TAZ,2676,8.0,8,0.0
TAZ,2677,561.0,548,-13.0
TAZ,2678,378.0,370,-8.0
TAZ,2679,571.0,558,-13.0
TAZ,2680,504.0,493,-11.0
TAZ,2681,461.0,451,-10.0
TAZ,2682,648.0,633,-15.0
TAZ,2683,790.0,772,-18.0
TAZ,2684,1114.0,1088,-26.0
TAZ,2694,644.0,629,-15.0
TAZ,2695,655.0,640,-15.0
TAZ,2696,813.0,794,-19.0
TAZ,2697,1085.0,1060,-25.0
TAZ,2698,346.0,338,-8.0
TAZ,2699,867.0,847,-20.0
TAZ,2700,364.0,356,-8.0
TAZ,2701,646.0,631,-15.0
TAZ,2702,1445.0,1412,-33.0
TAZ,2703,376.0,368,-8.0
TAZ,2704,874.0,854,-20.0
TAZ,2705,94.0,92,-2.0
TAZ,2706,964.0,942,-22.0
TAZ,2707,1001.0,978,-23.0
TAZ,2708,1748.0,1708,-40.0
TAZ,2709,1076.0,1051,-25.0
TAZ,2710,1159.0,1132,-27.0
TAZ,2711,151.0,148,-3.0
TAZ,2712,726.0,710,-16.0
TAZ,2713,609.0,595,-14.0
TAZ,2714,970.0,948,-22.0
TAZ,2715,1785.0,1744,-41.0
TAZ,2716,1488.0,1454,-34.0
TAZ,2717,738.0,721,-17.0
TAZ,2718,962.0,940,-22.0
TAZ,2719,772.0,754,-18.0
TAZ,2720,1304.0,1274,-30.0
TAZ,2721,877.0,857,-20.0
TAZ,2722,493.0,482,-11.0
TAZ,2723,1360.0,1329,-31.0
TAZ,2724,1143.0,1117,-26.0
TAZ,2725,1337.0,1306,-31.0
TAZ,2726,419.0,410,-9.0
TAZ,2727,991.0,968,-23.0
TAZ,4001,686.0,686,0.0
TAZ,4002,832.0,832,0.0
TAZ,4003,1295.0,1295,0.0
TAZ,4004,780.0,780,0.0
TAZ,4005,731.0,731,0.0
TAZ,4006,519.0,519,0.0
TAZ,4007,542.0,542,0.0
TAZ,4008,384.0,384,0.0
TAZ,4009,448.0,448,0.0
TAZ,4010,598.0,598,0.0
TAZ,4011,1298.0,1298,0.0
TAZ,4012,444.0,444,0.0
TAZ,4013,686.0,686,0.0
TAZ,4014,856.0,856,0.0
TAZ,4015,1025.0,1025,0.0
TAZ,4016,1136.0,1136,0.0
TAZ,4017,887.0,887,0.0
TAZ,4018,726.0,726,0.0
TAZ,4019,1155.0,1155,0.0
TAZ,4020,421.0,421,0.0
TAZ,4021,1033.0,1033,0.0
TAZ,4022,1164.0,1164,0.0
TAZ,4023,739.0,739,0.0
TAZ,4024,1177.0,1177,0.0
TAZ,4025,452.0,452,0.0
TAZ,4026,1065.0,1065,0.0
TAZ,4027,506.0,506,0.0
TAZ,4028,1080.0,1080,0.0
TAZ,4029,562.0,1082,520.0
TAZ,4030,1505.0,1505,0.0
TAZ,4031,347.0,347,0.0
TAZ,4032,763.0,763,0.0
TAZ,4033,820.0,820,0.0
TAZ,4034,668.0,668,0.0
TAZ,4035,530.0,530,0.0
TAZ,4036,704.0,704,0.0
TAZ,4037,730.0,730,0.0
TAZ,4038,629.0,629,0.0
TAZ,4039,648.0,648,0.0
TAZ,4040,813.0,813,0.0
TAZ,4041,624.0,624,0.0
TAZ,4042,947.0,947,0.0
TAZ,4043,735.0,735,0.0
TAZ,4044,1063.0,1063,0.0
TAZ,4045,952.0,952,0.0
TAZ,4046,313.0,313,0.0
TAZ,4047,854.0,854,0.0
TAZ,4048,498.0,498,0.0
TAZ,4049,719.0,719,0.0
TAZ,4050,577.0,577,0.0
TAZ,4051,737.0,737,0.0
TAZ,4052,610.0,610,0.0
TAZ,4053,846.0,846,0.0
TAZ,4054,547.0,547,0.0
TAZ,4055,847.0,847,0.0
TAZ,4056,1042.0,1042,0.0
TAZ,4057,1131.0,1131,0.0
TAZ,4058,813.0,813,0.0
TAZ,4059,1065.0,1065,0.0
TAZ,4060,986.0,986,0.0
TAZ,4061,855.0,855,0.0
TAZ,4062,497.0,497,0.0
TAZ,4063,800.0,800,0.0
TAZ,4064,680.0,680,0.0
TAZ,4065,524.0,524,0.0
TAZ,4066,1186.0,1186,0.0
TAZ,4067,932.0,932,0.0
TAZ,4068,1219.0,1219,0.0
TAZ,4069,763.0,763,0.0
TAZ,4070,1106.0,1106,0.0
TAZ,4071,523.0,1007,484.0
TAZ,4072,296.0,296,0.0
TAZ,4073,439.0,439,0.0
TAZ,4074,574.0,574,0.0
TAZ,4075,640.0,640,0.0
TAZ,4076,403.0,403,0.0
TAZ,4077,405.0,405,0.0
TAZ,4078,960.0,960,0.0
TAZ,4079,572.0,572,0.0
TAZ,4080,474.0,474,0.0
TAZ,4081,583.0,583,0.0
TAZ,4082,498.0,498,0.0
TAZ,4083,409.0,409,0.0
TAZ,4084,681.0,681,0.0
TAZ,4085,315.0,315,0.0
TAZ,4086,381.0,381,0.0
TAZ,4087,1264.0,2439,1175.0
TAZ,4088,836.0,1614,778.0
TAZ,4089,1826.0,1826,0.0
TAZ,4090,557.0,557,0.0
TAZ,4091,596.0,596,0.0
TAZ,4092,788.0,788,0.0
TAZ,4093,584.0,584,0.0
TAZ,4094,368.0,368,0.0
TAZ,4095,257.0,257,0.0
TAZ,4096,792.0,1529,737.0
TAZ,4097,468.0,468,0.0
TAZ,4098,584.0,584,0.0
TAZ,4099,522.0,1008,486.0
TAZ,4100,439.0,848,409.0
TAZ,4101,475.0,475,0.0
TAZ,4102,290.0,290,0.0
TAZ,4103,644.0,644,0.0
TAZ,4104,549.0,549,0.0
TAZ,4105,805.0,805,0.0
TAZ,4106,636.0,636,0.0
TAZ,4107,737.0,737,0.0
TAZ,4108,778.0,778,0.0
TAZ,4109,1467.0,1467,0.0
TAZ,4110,1657.0,1657,0.0
TAZ,4111,1252.0,1252,0.0
TAZ,4112,413.0,413,0.0
TAZ,4113,619.0,619,0.0
TAZ,4114,413.0,413,0.0
TAZ,4115,591.0,591,0.0
TAZ,4116,459.0,459,0.0
TAZ,4117,775.0,775,0.0
TAZ,4118,675.0,675,0.0
TAZ,4119,613.0,613,0.0
TAZ,4120,1209.0,1209,0.0
TAZ,4121,423.0,423,0.0
TAZ,4122,919.0,919,0.0
TAZ,4123,503.0,503,0.0
TAZ,4124,552.0,552,0.0
TAZ,4125,686.0,686,0.0
TAZ,4126,547.0,547,0.0
TAZ,4127,370.0,714,344.0
TAZ,4128,396.0,765,369.0
TAZ,4129,549.0,549,0.0
TAZ,4130,1042.0,1042,0.0
TAZ,4131,640.0,640,0.0
TAZ,4132,1207.0,1207,0.0
TAZ,4133,905.0,1710,805.0
TAZ,4134,625.0,625,0.0
TAZ,4135,940.0,940,0.0
TAZ,4136,1106.0,1106,0.0
TAZ,4137,1427.0,1427,0.0
TAZ,4138,1905.0,1905,0.0
TAZ,4139,661.0,661,0.0
TAZ,4140,437.0,432,-5.0
TAZ,4141,324.0,320,-4.0
TAZ,4142,234.0,231,-3.0
TAZ,4143,443.0,438,-5.0
TAZ,4144,856.0,1628,772.0
TAZ,4145,502.0,496,-6.0
TAZ,4146,466.0,460,-6.0
TAZ,4147,295.0,292,-3.0
TAZ,4148,528.0,522,-6.0
TAZ,4149,876.0,865,-11.0
TAZ,4150,636.0,628,-8.0
TAZ,4151,602.0,595,-7.0
TAZ,4152,402.0,397,-5.0
TAZ,4153,512.0,506,-6.0
TAZ,4154,302.0,299,-3.0
TAZ,4155,434.0,429,-5.0
TAZ,4156,471.0,465,-6.0
TAZ,4157,410.0,405,-5.0
TAZ,4158,341.0,337,-4.0
TAZ,4159,393.0,388,-5.0
TAZ,4160,526.0,520,-6.0
TAZ,4161,808.0,798,-10.0
TAZ,4162,445.0,440,-5.0
TAZ,4163,411.0,406,-5.0
TAZ,4164,651.0,643,-8.0
TAZ,4165,424.0,419,-5.0
TAZ,4166,607.0,600,-7.0
TAZ,4167,304.0,301,-3.0
TAZ,4168,251.0,248,-3.0
TAZ,4169,468.0,462,-6.0
TAZ,4170,502.0,496,-6.0
TAZ,4171,506.0,500,-6.0
TAZ,4172,241.0,238,-3.0
TAZ,4173,718.0,709,-9.0
TAZ,4174,538.0,532,-6.0
TAZ,4175,533.0,527,-6.0
TAZ,4176,248.0,245,-3.0
TAZ,4177,474.0,468,-6.0
TAZ,4178,384.0,380,-4.0
TAZ,4179,448.0,443,-5.0
TAZ,4180,685.0,677,-8.0
TAZ,4181,404.0,399,-5.0
TAZ,4182,774.0,764,-10.0
TAZ,4183,583.0,576,-7.0
TAZ,4184,289.0,286,-3.0
TAZ,4185,572.0,565,-7.0
TAZ,4186,436.0,431,-5.0
TAZ,4187,482.0,476,-6.0
TAZ,4188,513.0,507,-6.0
TAZ,4189,255.0,252,-3.0
TAZ,4190,399.0,394,-5.0
TAZ,4191,548.0,541,-7.0
TAZ,4192,594.0,587,-7.0
TAZ,4193,552.0,545,-7.0
TAZ,4194,437.0,432,-5.0
TAZ,4195,531.0,525,-6.0
TAZ,4196,228.0,226,-2.0
TAZ,4197,544.0,537,-7.0
TAZ,4198,382.0,378,-4.0
TAZ,4199,882.0,871,-11.0
TAZ,4200,431.0,426,-5.0
TAZ,4201,238.0,235,-3.0
TAZ,4202,282.0,279,-3.0
TAZ,4203,457.0,452,-5.0
TAZ,4204,736.0,727,-9.0
TAZ,4205,310.0,306,-4.0
TAZ,4206,409.0,404,-5.0
TAZ,4207,758.0,749,-9.0
TAZ,4208,1248.0,1232,-16.0
TAZ,4209,613.0,606,-7.0
TAZ,4210,197.0,195,-2.0
TAZ,4211,271.0,268,-3.0
TAZ,4212,370.0,366,-4.0
TAZ,4213,425.0,420,-5.0
TAZ,4214,353.0,349,-4.0
TAZ,4215,395.0,390,-5.0
TAZ,4216,407.0,402,-5.0
TAZ,4217,479.0,473,-6.0
TAZ,4218,307.0,304,-3.0
TAZ,4219,451.0,446,-5.0
TAZ,4220,598.0,1189,591.0
TAZ,4221,554.0,547,-7.0
TAZ,4222,695.0,686,-9.0
TAZ,4223,623.0,615,-8.0
TAZ,4224,1086.0,1072,-14.0
TAZ,4225,872.0,861,-11.0
TAZ,4226,991.0,979,-12.0
TAZ,4227,535.0,529,-6.0
TAZ,4228,389.0,384,-5.0
TAZ,4229,805.0,795,-10.0
TAZ,4230,497.0,491,-6.0
TAZ,4231,326.0,322,-4.0
TAZ,4232,345.0,661,316.0
TAZ,4233,278.0,278,0.0
TAZ,4234,1118.0,1118,0.0
TAZ,4235,657.0,657,0.0
TAZ,4236,1173.0,1173,0.0
TAZ,4237,357.0,357,0.0
TAZ,4238,448.0,858,410.0
TAZ,4239,722.0,1383,661.0
TAZ,4240,961.0,961,0.0
TAZ,4241,480.0,480,0.0
TAZ,4242,1119.0,1119,0.0
TAZ,4243,825.0,825,0.0
TAZ,4244,976.0,976,0.0
TAZ,4245,1079.0,1079,0.0
TAZ,4246,833.0,1595,762.0
TAZ,4247,526.0,1008,482.0
TAZ,4248,510.0,510,0.0
TAZ,4249,1326.0,2539,1213.0
TAZ,4250,361.0,361,0.0
TAZ,4251,970.0,970,0.0
TAZ,4252,902.0,902,0.0
TAZ,4253,1080.0,1080,0.0
TAZ,4254,644.0,644,0.0
TAZ,4255,907.0,907,0.0
TAZ,4256,1102.0,1102,0.0
TAZ,4257,491.0,491,0.0
TAZ,4258,604.0,604,0.0
TAZ,4259,800.0,800,0.0
TAZ,4260,1061.0,1061,0.0
TAZ,4261,329.0,329,0.0
TAZ,4262,495.0,495,0.0
TAZ,4263,518.0,518,0.0
TAZ,4264,312.0,312,0.0
TAZ,4265,386.0,386,0.0
TAZ,4266,579.0,579,0.0
TAZ,4267,449.0,449,0.0
TAZ,4268,332.0,332,0.0
TAZ,4269,319.0,319,0.0
TAZ,4270,512.0,512,0.0
TAZ,4271,642.0,642,0.0
TAZ,4272,699.0,699,0.0
TAZ,4273,365.0,365,0.0
TAZ,4274,375.0,375,0.0
TAZ,4275,471.0,471,0.0
TAZ,4276,641.0,641,0.0
TAZ,4277,417.0,417,0.0
TAZ,4278,444.0,444,0.0
TAZ,4279,365.0,365,0.0
TAZ,4280,409.0,409,0.0
TAZ,4281,305.0,305,0.0
TAZ,4282,483.0,483,0.0
TAZ,4283,484.0,484,0.0
TAZ,4284,1320.0,1320,0.0
TAZ,4285,966.0,966,0.0
TAZ,4286,749.0,749,0.0
TAZ,4287,534.0,534,0.0
TAZ,4288,560.0,560,0.0
TAZ,4289,388.0,388,0.0
TAZ,4290,354.0,354,0.0
TAZ,4291,370.0,370,0.0
TAZ,4292,693.0,693,0.0
TAZ,4293,581.0,581,0.0
TAZ,4294,504.0,504,0.0
TAZ,4295,419.0,419,0.0
TAZ,4296,297.0,297,0.0
TAZ,4297,322.0,322,0.0
TAZ,4298,286.0,286,0.0
TAZ,4299,393.0,393,0.0
TAZ,4300,244.0,244,0.0
TAZ,4301,255.0,255,0.0
TAZ,4302,441.0,441,0.0
TAZ,4303,310.0,310,0.0
TAZ,4304,445.0,445,0.0
TAZ,4305,399.0,399,0.0
TAZ,4306,506.0,506,0.0
TAZ,4307,522.0,522,0.0
TAZ,4308,519.0,519,0.0
TAZ,4309,1159.0,1159,0.0
TAZ,4310,498.0,498,0.0
TAZ,4311,357.0,357,0.0
TAZ,4312,587.0,587,0.0
TAZ,4313,315.0,315,0.0
TAZ,4314,397.0,397,0.0
TAZ,4315,483.0,483,0.0
TAZ,4316,304.0,304,0.0
TAZ,4317,342.0,342,0.0
TAZ,4318,547.0,547,0.0
TAZ,4319,406.0,406,0.0
TAZ,4320,449.0,449,0.0
TAZ,4321,338.0,338,0.0
TAZ,4322,450.0,450,0.0
TAZ,4323,429.0,429,0.0
TAZ,4324,365.0,365,0.0
TAZ,4325,596.0,596,0.0
TAZ,4326,842.0,842,0.0
TAZ,4327,550.0,550,0.0
TAZ,4328,550.0,550,0.0
TAZ,4329,526.0,526,0.0
TAZ,4330,633.0,633,0.0
TAZ,4331,367.0,367,0.0
TAZ,4332,569.0,569,0.0
TAZ,4333,464.0,464,0.0
TAZ,4334,400.0,400,0.0
TAZ,4335,529.0,529,0.0
TAZ,4336,479.0,479,0.0
TAZ,4337,545.0,545,0.0
TAZ,4338,679.0,679,0.0
TAZ,4339,1434.0,1434,0.0
TAZ,4340,602.0,602,0.0
TAZ,4341,891.0,891,0.0
TAZ,4342,1161.0,1161,0.0
TAZ,4343,621.0,621,0.0
TAZ,4344,669.0,669,0.0
TAZ,4345,657.0,657,0.0
TAZ,4346,347.0,347,0.0
TAZ,4347,1406.0,1406,0.0
TAZ,4348,663.0,663,0.0
TAZ,4349,375.0,375,0.0
TAZ,4350,1091.0,1091,0.0
TAZ,4351,505.0,505,0.0
TAZ,4352,533.0,533,0.0
TAZ,4353,864.0,864,0.0
TAZ,4354,1607.0,1607,0.0
TAZ,4355,665.0,665,0.0
TAZ,4356,310.0,310,0.0
TAZ,4357,716.0,716,0.0
TAZ,4358,1047.0,1047,0.0
TAZ,4359,386.0,386,0.0
TAZ,4360,524.0,524,0.0
TAZ,4361,592.0,592,0.0
TAZ,4362,546.0,546,0.0
TAZ,4363,869.0,869,0.0
TAZ,4364,221.0,221,0.0
TAZ,4365,431.0,431,0.0
TAZ,4366,413.0,413,0.0
TAZ,4367,353.0,353,0.0
TAZ,4368,405.0,405,0.0
TAZ,4369,271.0,271,0.0
TAZ,4370,585.0,585,0.0
TAZ,4371,411.0,411,0.0
TAZ,4372,334.0,334,0.0
TAZ,4373,558.0,558,0.0
TAZ,4374,429.0,429,0.0
TAZ,4375,321.0,321,0.0
TAZ,4376,666.0,666,0.0
TAZ,4377,626.0,626,0.0
TAZ,4378,873.0,873,0.0
TAZ,4379,694.0,694,0.0
TAZ,4380,1199.0,1199,0.0
TAZ,4381,656.0,656,0.0
TAZ,4382,1156.0,1156,0.0
TAZ,4383,975.0,902,-73.0
TAZ,4384,477.0,442,-35.0
TAZ,4385,1066.0,986,-80.0
TAZ,4386,551.0,510,-41.0
TAZ,4387,1214.0,1123,-91.0
TAZ,4388,890.0,824,-66.0
TAZ,4389,522.0,522,0.0
TAZ,4390,874.0,874,0.0
TAZ,4391,1034.0,1034,0.0
TAZ,4392,446.0,413,-33.0
TAZ,4393,1036.0,959,-77.0
TAZ,4394,1679.0,1553,-126.0
TAZ,4395,1166.0,1079,-87.0
TAZ,4396,612.0,567,-45.0
TAZ,4397,1863.0,3587,1724.0
TAZ,4398,1945.0,1799,-146.0
TAZ,4399,1689.0,1563,-126.0
TAZ,4400,820.0,759,-61.0
TAZ,4401,682.0,631,-51.0
TAZ,4402,636.0,589,-47.0
TAZ,4403,460.0,426,-34.0
TAZ,4404,931.0,862,-69.0
TAZ,4405,900.0,833,-67.0
TAZ,4406,654.0,605,-49.0
TAZ,4407,703.0,651,-52.0
TAZ,4408,666.0,616,-50.0
TAZ,4409,444.0,411,-33.0
TAZ,4410,1107.0,2131,1024.0
TAZ,4411,517.0,479,-38.0
TAZ,4412,616.0,570,-46.0
TAZ,4413,809.0,749,-60.0
TAZ,4414,937.0,937,0.0
TAZ,4415,805.0,805,0.0
TAZ,4416,310.0,310,0.0
TAZ,4417,995.0,995,0.0
TAZ,4418,829.0,829,0.0
TAZ,4419,274.0,274,0.0
TAZ,4420,753.0,753,0.0
TAZ,4421,683.0,683,0.0
TAZ,4422,848.0,848,0.0
TAZ,4423,1294.0,1294,0.0
TAZ,4424,666.0,666,0.0
TAZ,4425,698.0,698,0.0
TAZ,4426,608.0,608,0.0
TAZ,4427,398.0,398,0.0
TAZ,4428,502.0,502,0.0
TAZ,4429,446.0,446,0.0
TAZ,4430,810.0,810,0.0
TAZ,4431,166.0,166,0.0
TAZ,4432,410.0,410,0.0
TAZ,4433,314.0,314,0.0
TAZ,4434,375.0,375,0.0
TAZ,4435,173.0,173,0.0
TAZ,4436,311.0,311,0.0
TAZ,4437,820.0,820,0.0
TAZ,4438,554.0,554,0.0
TAZ,4439,298.0,298,0.0
TAZ,4440,314.0,314,0.0
TAZ,4441,162.0,162,0.0
TAZ,4601,274.0,274,0.0
TAZ,4602,228.0,228,0.0
TAZ,4603,494.0,494,0.0
TAZ,4604,401.0,401,0.0
TAZ,4605,179.0,179,0.0
TAZ,4606,407.0,407,0.0
TAZ,4607,339.0,339,0.0
TAZ,4608,591.0,591,0.0
TAZ,4609,402.0,402,0.0
TAZ,4610,384.0,384,0.0
TAZ,4611,304.0,304,0.0
TAZ,4612,289.0,289,0.0
TAZ,4613,401.0,401,0.0
TAZ,4614,229.0,229,0.0
TAZ,4615,480.0,480,0.0
TAZ,4616,347.0,347,0.0
TAZ,4617,640.0,640,0.0
TAZ,4618,353.0,353,0.0
TAZ,4619,308.0,308,0.0
TAZ,4620,593.0,593,0.0
TAZ,4621,293.0,293,0.0
TAZ,4622,417.0,417,0.0
TAZ,4623,789.0,789,0.0
TAZ,4624,594.0,594,0.0
TAZ,4625,531.0,531,0.0
TAZ,4626,274.0,274,0.0
TAZ,4627,685.0,685,0.0
TAZ,4628,261.0,261,0.0
TAZ,4629,475.0,475,0.0
TAZ,4630,535.0,535,0.0
TAZ,4631,1084.0,1084,0.0
TAZ,4632,641.0,641,0.0
TAZ,4633,411.0,411,0.0
TAZ,4634,309.0,309,0.0
TAZ,4635,351.0,351,0.0
TAZ,4636,707.0,707,0.0
TAZ,4637,209.0,209,0.0
TAZ,4638,656.0,656,0.0
TAZ,4639,715.0,715,0.0
TAZ,4640,347.0,347,0.0
TAZ,4641,365.0,365,0.0
TAZ,4642,202.0,202,0.0
TAZ,4643,401.0,401,0.0
TAZ,4644,758.0,758,0.0
TAZ,4645,236.0,236,0.0
TAZ,4646,379.0,379,0.0
TAZ,4647,1037.0,1037,0.0
TAZ,4648,891.0,891,0.0
TAZ,4649,1119.0,1119,0.0
TAZ,4650,1445.0,1445,0.0
TAZ,4651,683.0,683,0.0
TAZ,4652,942.0,942,0.0
TAZ,4653,520.0,520,0.0
TAZ,4654,388.0,388,0.0
TAZ,4655,357.0,357,0.0
TAZ,4656,1002.0,1002,0.0
TAZ,4657,555.0,555,0.0
TAZ,4658,432.0,432,0.0
TAZ,4659,1089.0,1089,0.0
TAZ,4660,1006.0,1006,0.0
TAZ,4661,530.0,530,0.0
TAZ,4662,318.0,318,0.0
TAZ,4663,739.0,739,0.0
TAZ,4664,473.0,473,0.0
TAZ,4665,198.0,198,0.0
TAZ,4666,472.0,472,0.0
TAZ,4667,361.0,361,0.0
TAZ,4668,317.0,317,0.0
TAZ,4669,378.0,378,0.0
TAZ,4670,270.0,270,0.0
TAZ,4671,667.0,667,0.0
TAZ,4672,212.0,212,0.0
TAZ,4673,349.0,349,0.0
TAZ,4674,505.0,505,0.0
TAZ,4675,308.0,308,0.0
TAZ,4676,410.0,410,0.0
TAZ,4677,231.0,231,0.0
TAZ,4678,738.0,738,0.0
TAZ,4679,471.0,471,0.0
TAZ,4680,824.0,824,0.0
TAZ,4681,364.0,364,0.0
TAZ,4682,288.0,288,0.0
TAZ,4683,479.0,479,0.0
TAZ,4684,378.0,378,0.0
TAZ,4685,411.0,411,0.0
TAZ,4686,654.0,654,0.0
TAZ,4687,443.0,443,0.0
TAZ,4688,343.0,343,0.0
TAZ,4689,308.0,308,0.0
TAZ,4690,300.0,300,0.0
TAZ,4691,849.0,849,0.0
TAZ,4692,334.0,334,0.0
TAZ,4693,196.0,196,0.0
TAZ,4694,455.0,455,0.0
TAZ,4695,496.0,496,0.0
TAZ,4696,432.0,432,0.0
TAZ,4697,596.0,596,0.0
TAZ,4698,604.0,604,0.0
TAZ,4699,428.0,428,0.0
TAZ,4700,475.0,475,0.0
TAZ,4701,258.0,258,0.0
TAZ,4702,529.0,529,0.0
TAZ,4703,359.0,359,0.0
TAZ,4704,288.0,288,0.0
TAZ,4705,552.0,552,0.0
TAZ,4706,305.0,305,0.0
TAZ,4707,250.0,250,0.0
TAZ,4708,337.0,337,0.0
TAZ,4709,393.0,393,0.0
TAZ,4710,341.0,341,0.0
TAZ,4711,435.0,435,0.0
TAZ,4712,443.0,443,0.0
TAZ,4713,609.0,609,0.0
TAZ,4714,376.0,376,0.0
TAZ,4715,359.0,359,0.0
TAZ,4716,688.0,688,0.0
TAZ,4717,368.0,368,0.0
TAZ,4718,504.0,504,0.0
TAZ,4719,698.0,698,0.0
TAZ,4720,392.0,392,0.0
TAZ,4721,275.0,275,0.0
TAZ,4722,336.0,336,0.0
TAZ,4723,263.0,263,0.0
TAZ,4724,270.0,270,0.0
TAZ,4725,371.0,371,0.0
TAZ,4726,515.0,515,0.0
TAZ,4727,313.0,313,0.0
TAZ,4728,518.0,518,0.0
TAZ,4729,208.0,208,0.0
TAZ,4730,259.0,259,0.0
TAZ,4731,366.0,366,0.0
TAZ,4732,232.0,232,0.0
TAZ,4733,438.0,438,0.0
TAZ,4734,198.0,198,0.0
TAZ,4735,199.0,199,0.0
TAZ,4736,275.0,275,0.0
TAZ,4737,401.0,401,0.0
TAZ,4738,180.0,180,0.0
TAZ,4739,171.0,171,0.0
TAZ,4740,288.0,288,0.0
TAZ,4741,304.0,304,0.0
TAZ,4742,251.0,251,0.0
TAZ,4743,199.0,199,0.0
TAZ,4744,419.0,419,0.0
TAZ,4745,466.0,466,0.0
TAZ,4746,332.0,332,0.0
TAZ,4747,425.0,425,0.0
TAZ,4748,308.0,308,0.0
TAZ,4749,309.0,309,0.0
TAZ,4750,288.0,288,0.0
TAZ,4751,190.0,190,0.0
TAZ,4752,231.0,231,0.0
TAZ,4753,156.0,156,0.0
TAZ,4754,442.0,442,0.0
TAZ,4755,557.0,557,0.0
TAZ,4756,699.0,699,0.0
TAZ,4757,469.0,469,0.0
TAZ,4758,508.0,508,0.0
TAZ,4759,496.0,496,0.0
TAZ,4760,565.0,565,0.0
TAZ,4761,621.0,621,0.0
TAZ,4762,280.0,280,0.0
TAZ,4763,203.0,203,0.0
TAZ,4764,190.0,190,0.0
TAZ,4765,344.0,344,0.0
TAZ,4766,805.0,805,0.0
TAZ,4767,191.0,191,0.0
TAZ,4768,718.0,718,0.0
TAZ,4769,331.0,331,0.0
TAZ,4770,321.0,321,0.0
TAZ,4771,127.0,127,0.0
TAZ,4772,746.0,746,0.0
TAZ,4773,351.0,351,0.0
TAZ,4774,201.0,201,0.0
TAZ,4775,216.0,216,0.0
TAZ,4776,338.0,338,0.0
TAZ,4777,175.0,175,0.0
TAZ,4778,178.0,178,0.0
TAZ,4779,285.0,285,0.0
TAZ,4780,247.0,247,0.0
TAZ,4781,307.0,307,0.0
TAZ,4782,259.0,259,0.0
TAZ,4783,570.0,570,0.0
TAZ,4784,294.0,294,0.0
TAZ,4785,311.0,311,0.0
TAZ,4786,441.0,441,0.0
TAZ,4787,200.0,200,0.0
TAZ,4788,206.0,206,0.0
TAZ,4789,235.0,235,0.0
TAZ,4790,134.0,134,0.0
TAZ,4791,140.0,140,0.0
TAZ,4792,157.0,157,0.0
TAZ,4793,285.0,285,0.0
TAZ,4794,165.0,165,0.0
TAZ,4795,232.0,232,0.0
TAZ,4901,655.0,655,0.0
TAZ,4902,1052.0,1052,0.0
TAZ,4903,617.0,617,0.0
TAZ,4904,175.0,175,0.0
TAZ,4905,1291.0,1291,0.0
TAZ,4906,327.0,327,0.0
TAZ,4907,117.0,117,0.0
TAZ,4908,226.0,226,0.0
TAZ,4909,165.0,165,0.0
TAZ,4910,103.0,103,0.0
TAZ,4911,19.0,19,0.0
TAZ,4912,607.0,607,0.0
TAZ,4913,173.0,173,0.0
TAZ,4914,464.0,464,0.0
TAZ,4915,351.0,351,0.0
TAZ,4916,379.0,379,0.0
TAZ,4917,487.0,487,0.0
TAZ,4918,723.0,723,0.0
TAZ,4919,419.0,419,0.0
TAZ,4920,1010.0,1010,0.0
TAZ,5001,307.0,307,0.0
TAZ,5002,185.0,185,0.0
TAZ,5003,513.0,513,0.0
TAZ,5004,598.0,598,0.0
TAZ,5005,325.0,325,0.0
TAZ,5006,585.0,585,0.0
TAZ,5007,622.0,622,0.0
TAZ,5008,338.0,338,0.0
TAZ,5009,619.0,619,0.0
TAZ,5010,423.0,423,0.0
TAZ,5011,263.0,263,0.0
TAZ,5201,985.0,873,-112.0
TAZ,5202,718.0,636,-82.0
TAZ,5203,706.0,1272,566.0
TAZ,5204,616.0,1109,493.0
TAZ,5205,143.0,127,-16.0
TAZ,5206,312.0,277,-35.0
TAZ,5207,135.0,120,-15.0
TAZ,5208,886.0,785,-101.0
TAZ,5209,516.0,457,-59.0
TAZ,5210,614.0,544,-70.0
TAZ,5211,639.0,566,-73.0
TAZ,5212,639.0,566,-73.0
TAZ,5213,1237.0,1096,-141.0
TAZ,5214,406.0,360,-46.0
TAZ,5215,311.0,276,-35.0
