OID_,id,taz,type,town,state,town_state,mpo,in_brmpo,subregion,sector,FID_PUMAs,statefp10,pumace10,geoid10,aland10,awater10,state10,puma10,Shape_Length,Shape_Area
1900,208369,2736,I,PROVIDENCE,RI,"PROVIDENCE,RI", ,0, ,,5,44,103,4400103,47656182,5615693,44,103,1656.777536,154441.3508
1901,4135,1227,I,REHOBOTH,MA,"REHOBOTH,MA",SRPEDD,0, ,,55,25,4303,2504303,397931968,13783640,25,4303,953.8837262,1.536246261
1902,4135,1227,I,REHOBOTH,MA,"REHOBOTH,MA",SRPEDD,0, ,,56,25,4200,2504200,374748428,14045486,25,4200,23316.38182,22959954.27
1903,1621,1311,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,4556.913076,393094.5062
1904,4129,1228,I,SEEKONK,MA,"SEEKONK,MA",SRPEDD,0, ,,4,44,104,4400104,107695511,12724055,44,104,494.2689139,0.28783402
1905,4129,1228,I,SEEKONK,MA,"SEEKONK,MA",SRPEDD,0, ,,56,25,4200,2504200,374748428,14045486,25,4200,15535.34791,8924678.418
1906,208422,1229,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,4,44,104,4400104,107695511,12724055,44,104,3577.939258,733656.3067
1907,208082,1233,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,4,44,104,4400104,107695511,12724055,44,104,5104.934356,993254.1603
1908,208468,1234,I,WOONSOCKET,RI,"WOONSOCKET,RI", ,0, ,,2,44,101,4400101,749692567,41252143,44,101,2770.569558,296966.6134
1909,208466,1235,I,WOONSOCKET,RI,"WOONSOCKET,RI", ,0, ,,2,44,101,4400101,749692567,41252143,44,101,4331.210123,1057293.495
1910,208464,1236,I,NORTH SMITHFIELD,RI,"NORTH SMITHFIELD,RI", ,0, ,,2,44,101,4400101,749692567,41252143,44,101,9038.957572,2829489.054
1911,208464,1236,I,NORTH SMITHFIELD,RI,"NORTH SMITHFIELD,RI", ,0, ,,25,25,304,2500304,813259523,34929848,25,304,2381.842834,4685.664494
1912,2418,1237,I,FOXBOROUGH,MA,"FOXBOROUGH,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,11384.71857,6098369.727
1913,208473,1259,I,NORTH SMITHFIELD,RI,"NORTH SMITHFIELD,RI", ,0, ,,2,44,101,4400101,749692567,41252143,44,101,6869.373014,2298676.821
1914,1657,1238,I,SHARON,MA,"SHARON,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,18361.49329,9249930.597
1915,208475,1317,I,WOONSOCKET,RI,"WOONSOCKET,RI", ,0, ,,2,44,101,4400101,749692567,41252143,44,101,2388.914688,306035.6258
1916,1660,1239,I,SHARON,MA,"SHARON,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,8269.191911,2539293.273
1917,4012,1240,I,MANSFIELD,MA,"MANSFIELD,MA",SRPEDD,0, ,Southwest,32,25,4901,2504901,299193233,6716110,25,4901,4576.798236,17.44979465
1918,4012,1240,I,MANSFIELD,MA,"MANSFIELD,MA",SRPEDD,0, ,Southwest,55,25,4303,2504303,397931968,13783640,25,4303,9693.429111,4834415.306
1919,4012,1240,I,MANSFIELD,MA,"MANSFIELD,MA",SRPEDD,0, ,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,4116.431488,7.907857489
1920,4015,1241,I,NORTON,MA,"NORTON,MA",SRPEDD,0, ,Southwest,32,25,4901,2504901,299193233,6716110,25,4901,4507.216073,10.76554102
1921,4015,1241,I,NORTON,MA,"NORTON,MA",SRPEDD,0, ,Southwest,55,25,4303,2504303,397931968,13783640,25,4303,15763.82646,9808790.133
1922,4022,1242,I,NORTON,MA,"NORTON,MA",SRPEDD,0, ,Southwest,55,25,4303,2504303,397931968,13783640,25,4303,8538.011555,3556812.056
1923,1632,1347,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,43,25,3500,2503500,248623881,8323294,25,3500,1299.713588,72.49371228
1924,1632,1347,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,4806.326929,1284265.3
1925,4017,1243,I,NORTON,MA,"NORTON,MA",SRPEDD,0, ,Southwest,55,25,4303,2504303,397931968,13783640,25,4303,12586.57366,4910644.909
1926,208069,1350,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,4,44,104,4400104,107695511,12724055,44,104,2305.921535,258249.562
1927,1590,1351,I,SHERBORN,MA,"SHERBORN,MA",BRMPO,1,SWAP,West,43,25,3500,2503500,248623881,8323294,25,3500,23016.15154,19708254.77
1928,1590,1351,I,SHERBORN,MA,"SHERBORN,MA",BRMPO,1,SWAP,West,48,25,2400,2502400,321096911,12855619,25,2400,9845.830287,4285.94594
1929,208138,2737,I,PROVIDENCE,RI,"PROVIDENCE,RI", ,0, ,,5,44,103,4400103,47656182,5615693,44,103,1601.228514,151344.6014
1930,4018,1244,I,NORTON,MA,"NORTON,MA",SRPEDD,0, ,Southwest,55,25,4303,2504303,397931968,13783640,25,4303,15491.39515,13104124.78
1931,4110,1245,I,ATTLEBORO,MA,"ATTLEBORO,MA",SRPEDD,0, ,Southwest,56,25,4200,2504200,374748428,14045486,25,4200,2898.333143,391988.3578
1932,4114,1246,I,ATTLEBORO,MA,"ATTLEBORO,MA",SRPEDD,0, ,Southwest,56,25,4200,2504200,374748428,14045486,25,4200,2988.693913,336548.1842
1933,273,4168,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,21,25,3302,2503302,24841250,6237419,25,3302,167.237934,2.244168485
1934,273,4168,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,23,25,3301,2503301,14204949,1567985,25,3301,1123.506011,62333.94662
1935,4036,1247,I,TAUNTON,MA,"TAUNTON,MA",SRPEDD,0, ,South,55,25,4303,2504303,397931968,13783640,25,4303,10946.2781,4620962.269
1936,208461,1318,I,WOONSOCKET,RI,"WOONSOCKET,RI", ,0, ,,2,44,101,4400101,749692567,41252143,44,101,6876.351031,981330.4086
1937,4038,1248,I,TAUNTON,MA,"TAUNTON,MA",SRPEDD,0, ,South,55,25,4303,2504303,397931968,13783640,25,4303,13909.53023,10918097.62
1938,1650,1261,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,233.5308221,25.23345082
1939,1650,1261,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,6401.927643,1678734.086
1940,4131,1249,I,SEEKONK,MA,"SEEKONK,MA",SRPEDD,0, ,,56,25,4200,2504200,374748428,14045486,25,4200,13455.60437,7350793.498
1941,4130,1250,I,SEEKONK,MA,"SEEKONK,MA",SRPEDD,0, ,,4,44,104,4400104,107695511,12724055,44,104,386.3801023,0.146389746
1942,4130,1250,I,SEEKONK,MA,"SEEKONK,MA",SRPEDD,0, ,,56,25,4200,2504200,374748428,14045486,25,4200,7027.927156,2451101.312
1943,4210,3141,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,,57,25,4302,2504302,106274759,28767178,25,4302,3324.430429,552886.272
1944,208027,1251,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,4,44,104,4400104,107695511,12724055,44,104,5690.837269,1390363.627
1945,208027,1251,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,56,25,4200,2504200,374748428,14045486,25,4200,1835.74852,4.582885509
1946,4013,1263,I,MANSFIELD,MA,"MANSFIELD,MA",SRPEDD,0, ,Southwest,32,25,4901,2504901,299193233,6716110,25,4901,2399.289325,4.038348809
1947,4013,1263,I,MANSFIELD,MA,"MANSFIELD,MA",SRPEDD,0, ,Southwest,55,25,4303,2504303,397931968,13783640,25,4303,5395.231897,1713438.753
1948,4188,3142,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,,57,25,4302,2504302,106274759,28767178,25,4302,1549.598663,82491.71596
1949,4181,3143,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,,57,25,4302,2504302,106274759,28767178,25,4302,1651.477129,161584.1061
1950,208156,1252,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,4,44,104,4400104,107695511,12724055,44,104,6069.107647,1232052.257
1951,208156,1252,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,56,25,4200,2504200,374748428,14045486,25,4200,318.1466301,0.13232383
1952,208320,1253,I,PAWTUCKET,RI,"PAWTUCKET,RI", ,0, ,,3,44,102,4400102,155586089,8120244,44,102,2350.433782,311200.1349
1953,208427,1254,I,PAWTUCKET,RI,"PAWTUCKET,RI", ,0, ,,3,44,102,4400102,155586089,8120244,44,102,2111.768833,254788.8122
1954,208428,1255,I,PAWTUCKET,RI,"PAWTUCKET,RI", ,0, ,,3,44,102,4400102,155586089,8120244,44,102,2144.801844,282221.387
1955,1654,1260,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,9799.772026,4089462.734
1956,2519,1262,I,EASTON,MA,"EASTON,MA",OCPC,0, ,South,31,25,4000,2504000,108024136,2117768,25,4000,21.92018693,0.388375429
1957,2519,1262,I,EASTON,MA,"EASTON,MA",OCPC,0, ,South,32,25,4901,2504901,299193233,6716110,25,4901,18027.94209,14514930.56
1958,2519,1262,I,EASTON,MA,"EASTON,MA",OCPC,0, ,South,55,25,4303,2504303,397931968,13783640,25,4303,546.2143512,226.3551663
1959,2519,1262,I,EASTON,MA,"EASTON,MA",OCPC,0, ,South,62,25,3601,2503601,376335746,12773987,25,3601,5222.023673,521.3110779
1960,4009,1264,I,MANSFIELD,MA,"MANSFIELD,MA",SRPEDD,0, ,Southwest,55,25,4303,2504303,397931968,13783640,25,4303,10455.8253,4452440.222
1961,208083,1271,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,4,44,104,4400104,107695511,12724055,44,104,7792.684577,1695545.85
1962,208083,1271,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,56,25,4200,2504200,374748428,14045486,25,4200,3508.637235,7.498143053
1963,2521,1265,I,EASTON,MA,"EASTON,MA",OCPC,0, ,South,32,25,4901,2504901,299193233,6716110,25,4901,13245.98706,8892067.463
1964,2521,1265,I,EASTON,MA,"EASTON,MA",OCPC,0, ,South,55,25,4303,2504303,397931968,13783640,25,4303,4136.850215,2341.311343
1965,2522,1266,I,EASTON,MA,"EASTON,MA",OCPC,0, ,South,32,25,4901,2504901,299193233,6716110,25,4901,16825.83689,11293129.78
1966,2522,1266,I,EASTON,MA,"EASTON,MA",OCPC,0, ,South,55,25,4303,2504303,397931968,13783640,25,4303,6716.501741,2213.828273
1967,208321,1272,I,PAWTUCKET,RI,"PAWTUCKET,RI", ,0, ,,3,44,102,4400102,155586089,8120244,44,102,2128.312131,203968.0405
1968,208322,1273,I,PAWTUCKET,RI,"PAWTUCKET,RI", ,0, ,,3,44,102,4400102,155586089,8120244,44,102,2270.923236,200700.1276
1969,208424,1274,I,PAWTUCKET,RI,"PAWTUCKET,RI", ,0, ,,3,44,102,4400102,155586089,8120244,44,102,4507.760004,1027638.963
1970,4016,1267,I,NORTON,MA,"NORTON,MA",SRPEDD,0, ,Southwest,32,25,4901,2504901,299193233,6716110,25,4901,180.1351524,1.759152158
1971,4016,1267,I,NORTON,MA,"NORTON,MA",SRPEDD,0, ,Southwest,55,25,4303,2504303,397931968,13783640,25,4303,22674.08979,12256147.04
1972,208489,1275,I,WOONSOCKET,RI,"WOONSOCKET,RI", ,0, ,,2,44,101,4400101,749692567,41252143,44,101,3009.827801,346828.1835
1973,208485,1276,I,WOONSOCKET,RI,"WOONSOCKET,RI", ,0, ,,2,44,101,4400101,749692567,41252143,44,101,2943.334007,389439.5482
1974,4037,1268,I,TAUNTON,MA,"TAUNTON,MA",SRPEDD,0, ,South,55,25,4303,2504303,397931968,13783640,25,4303,10757.60608,4635123.601
1975,1629,1278,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,4930.108677,1447529.446
1976,1629,1278,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,3427.003106,1174.870631
1977,4008,1283,I,MANSFIELD,MA,"MANSFIELD,MA",SRPEDD,0, ,Southwest,32,25,4901,2504901,299193233,6716110,25,4901,2183.979858,8.098068779
1978,4008,1283,I,MANSFIELD,MA,"MANSFIELD,MA",SRPEDD,0, ,Southwest,55,25,4303,2504303,397931968,13783640,25,4303,7113.578949,2761835.892
1979,4138,1269,I,REHOBOTH,MA,"REHOBOTH,MA",SRPEDD,0, ,,56,25,4200,2504200,374748428,14045486,25,4200,18446.83694,13894869.49
1980,208487,1289,I,WOONSOCKET,RI,"WOONSOCKET,RI", ,0, ,,2,44,101,4400101,749692567,41252143,44,101,3171.336273,361237.1564
1981,208490,1290,I,WOONSOCKET,RI,"WOONSOCKET,RI", ,0, ,,2,44,101,4400101,749692567,41252143,44,101,3189.909259,477701.9848
1982,4133,1270,I,SEEKONK,MA,"SEEKONK,MA",SRPEDD,0, ,,4,44,104,4400104,107695511,12724055,44,104,355.2631821,0.40026722
1983,4133,1270,I,SEEKONK,MA,"SEEKONK,MA",SRPEDD,0, ,,56,25,4200,2504200,374748428,14045486,25,4200,13410.83123,6910839.092
1984,208486,1291,I,WOONSOCKET,RI,"WOONSOCKET,RI", ,0, ,,2,44,101,4400101,749692567,41252143,44,101,3441.64293,417259.2062
1985,106,4169,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,21,25,3302,2503302,24841250,6237419,25,3302,1564.148299,147781.1266
1986,1653,1277,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,13484.07842,4901791.319
1987,1663,1279,I,SHARON,MA,"SHARON,MA",BRMPO,1,TRIC,Southwest,31,25,4000,2504000,108024136,2117768,25,4000,1321.65721,143.9710343
1988,1663,1279,I,SHARON,MA,"SHARON,MA",BRMPO,1,TRIC,Southwest,32,25,4901,2504901,299193233,6716110,25,4901,166.3728718,17.30711969
1989,1663,1279,I,SHARON,MA,"SHARON,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,17844.57723,12866198.96
1990,1620,1326,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,5266.859532,1314032.952
1991,1716,1280,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0, ,South,31,25,4000,2504000,108024136,2117768,25,4000,13282.3415,9728943.901
1992,1716,1280,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0, ,South,32,25,4901,2504901,299193233,6716110,25,4901,3984.474511,5651.48316
1993,1716,1280,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0, ,South,62,25,3601,2503601,376335746,12773987,25,3601,7588.006609,18063.13075
1994,2523,1281,I,EASTON,MA,"EASTON,MA",OCPC,0, ,South,32,25,4901,2504901,299193233,6716110,25,4901,14942.69836,9243388.076
1995,208462,1331,I,WOONSOCKET,RI,"WOONSOCKET,RI", ,0, ,,2,44,101,4400101,749692567,41252143,44,101,2399.008332,264024.1982
1996,2520,1282,I,EASTON,MA,"EASTON,MA",OCPC,0, ,South,32,25,4901,2504901,299193233,6716110,25,4901,10053.43203,4086894.672
1997,1636,1336,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,4056.889874,834272.9044
1998,2529,1284,I,EASTON,MA,"EASTON,MA",OCPC,0, ,South,32,25,4901,2504901,299193233,6716110,25,4901,12668.18124,8046177.425
1999,2529,1284,I,EASTON,MA,"EASTON,MA",OCPC,0, ,South,55,25,4303,2504303,397931968,13783640,25,4303,2996.117914,1379.740381
2000,208484,1304,I,NORTH SMITHFIELD,RI,"NORTH SMITHFIELD,RI", ,0, ,,2,44,101,4400101,749692567,41252143,44,101,8151.82809,3064866.869
2001,4139,1285,I,REHOBOTH,MA,"REHOBOTH,MA",SRPEDD,0, ,,56,25,4200,2504200,374748428,14045486,25,4200,18134.89594,14291083.85
2002,1645,1292,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,48,25,2400,2502400,321096911,12855619,25,2400,1196.676704,13.88111786
2003,1645,1292,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,10522.09237,2199283.308
2004,208030,1286,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,4,44,104,4400104,107695511,12724055,44,104,9591.853792,2700901.447
2005,208030,1286,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,56,25,4200,2504200,374748428,14045486,25,4200,4435.657145,9.261415389
2006,208084,1287,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,4,44,104,4400104,107695511,12724055,44,104,2134.925245,177654.0219
2007,208442,1288,I,PAWTUCKET,RI,"PAWTUCKET,RI", ,0, ,,3,44,102,4400102,155586089,8120244,44,102,2620.420202,239283.257
2008,208338,1299,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,4,44,104,4400104,107695511,12724055,44,104,2503.219201,293690.5433
2009,1651,1293,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,8301.966985,2908634.367
2010,1626,1294,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,3660.677911,403786.0116
2011,208440,1300,I,PAWTUCKET,RI,"PAWTUCKET,RI", ,0, ,,3,44,102,4400102,155586089,8120244,44,102,1743.170277,153923.0765
2012,208443,1301,I,PAWTUCKET,RI,"PAWTUCKET,RI", ,0, ,,3,44,102,4400102,155586089,8120244,44,102,1544.147658,138083.8221
2013,208488,1302,I,WOONSOCKET,RI,"WOONSOCKET,RI", ,0, ,,2,44,101,4400101,749692567,41252143,44,101,1577.86224,154129.161
2014,1634,1337,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,3193.506527,303003.4809
2015,1661,1295,I,SHARON,MA,"SHARON,MA",BRMPO,1,TRIC,Southwest,31,25,4000,2504000,108024136,2117768,25,4000,1294.744159,55.62424612
2016,1661,1295,I,SHARON,MA,"SHARON,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,9371.855076,4259700.228
2017,208476,1303,I,WOONSOCKET,RI,"WOONSOCKET,RI", ,0, ,,2,44,101,4400101,749692567,41252143,44,101,7328.961109,1931065.236
2018,1714,1296,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0, ,South,31,25,4000,2504000,108024136,2117768,25,4000,7909.918431,2878051.755
2019,1714,1296,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0, ,South,62,25,3601,2503601,376335746,12773987,25,3601,1951.003506,236.2292178
2020,4217,3144,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,,57,25,4302,2504302,106274759,28767178,25,4302,2718.428072,261337.9487
2021,2528,1297,I,EASTON,MA,"EASTON,MA",OCPC,0, ,South,32,25,4901,2504901,299193233,6716110,25,4901,11357.62995,5909968.947
2022,2531,1298,I,WEST BRIDGEWATER,MA,"WEST BRIDGEWATER,MA",OCPC,0, ,South,32,25,4901,2504901,299193233,6716110,25,4901,12291.58407,7274749.35
2023,1643,1305,I,MEDFIELD,MA,"MEDFIELD,MA",BRMPO,1,TRIC,Southwest,48,25,2400,2502400,321096911,12855619,25,2400,18571.7608,13189428.06
2024,1643,1305,I,MEDFIELD,MA,"MEDFIELD,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,6773.555034,3693.227091
2025,4218,3145,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,,57,25,4302,2504302,106274759,28767178,25,4302,2346.186684,231560.7795
2026,1644,1306,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,43,25,3500,2503500,248623881,8323294,25,3500,5251.577013,11072.73638
2027,1644,1306,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,48,25,2400,2502400,321096911,12855619,25,2400,5032.506805,552.1758121
2028,1644,1306,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,706.8264826,1744.166551
2029,1644,1306,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,15357.66003,12701694.26
2030,1631,1338,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,3304.257679,628933.0354
2031,1646,1307,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,7369.756966,1950174.036
2032,1648,1308,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,1863.220628,278.8235142
2033,1648,1308,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,7901.318561,2895138.642
2034,4209,3146,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,,35,25,4301,2504301,685000130,120093384,25,4301,1260.677447,3.206874039
2035,4209,3146,I,FALL RIVER,MA,"FALL RIVER,MA",SRPEDD,0, ,,57,25,4302,2504302,106274759,28767178,25,4302,2319.570644,289041.5195
2036,1649,1309,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,976.9048058,340.4791259
2037,1649,1309,I,WALPOLE,MA,"WALPOLE,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,7944.52067,2817122.641
2038,1625,1310,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,5003.616625,842100.6367
2039,1625,1310,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,1190.562394,936.0634097
2040,1057,1355,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,Southwest,43,25,3500,2503500,248623881,8323294,25,3500,261.4953249,20.12284457
2041,1057,1355,I,DEDHAM,MA,"DEDHAM,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,4186.142378,413027.4399
2042,1659,1312,I,SHARON,MA,"SHARON,MA",BRMPO,1,TRIC,Southwest,31,25,4000,2504000,108024136,2117768,25,4000,1871.53951,178.1389239
2043,1659,1312,I,SHARON,MA,"SHARON,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,381.8418949,6.692604144
2044,1659,1312,I,SHARON,MA,"SHARON,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,9317.580473,4786463.559
2045,1640,1319,I,MEDFIELD,MA,"MEDFIELD,MA",BRMPO,1,TRIC,Southwest,43,25,3500,2503500,248623881,8323294,25,3500,4662.229661,1243.261587
2046,1640,1319,I,MEDFIELD,MA,"MEDFIELD,MA",BRMPO,1,TRIC,Southwest,48,25,2400,2502400,321096911,12855619,25,2400,13831.69038,8178048.047
2047,1640,1319,I,MEDFIELD,MA,"MEDFIELD,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,2757.860969,267.8817853
2048,208232,2810,I,PROVIDENCE,RI,"PROVIDENCE,RI", ,0, ,,5,44,103,4400103,47656182,5615693,44,103,3056.833221,324543.2789
2049,1713,1313,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0, ,South,31,25,4000,2504000,108024136,2117768,25,4000,6246.282965,1918544.769
2050,1713,1313,I,STOUGHTON,MA,"STOUGHTON,MA",OCPC,0, ,South,62,25,3601,2503601,376335746,12773987,25,3601,1909.182893,147.7054314
2051,2532,1314,I,WEST BRIDGEWATER,MA,"WEST BRIDGEWATER,MA",OCPC,0, ,South,31,25,4000,2504000,108024136,2117768,25,4000,3618.818204,360.7991912
2052,2532,1314,I,WEST BRIDGEWATER,MA,"WEST BRIDGEWATER,MA",OCPC,0, ,South,32,25,4901,2504901,299193233,6716110,25,4901,13269.50545,9638693.756
2053,208325,1315,I,EAST PROVIDENCE,RI,"EAST PROVIDENCE,RI", ,0, ,,4,44,104,4400104,107695511,12724055,44,104,1811.321037,184986.7714
2054,208328,1316,I,PAWTUCKET,RI,"PAWTUCKET,RI", ,0, ,,3,44,102,4400102,155586089,8120244,44,102,1891.904247,188481.684
2055,208231,2811,I,PROVIDENCE,RI,"PROVIDENCE,RI", ,0, ,,5,44,103,4400103,47656182,5615693,44,103,1300.008579,76065.28552
2056,1541,1320,I,DOVER,MA,"DOVER,MA",BRMPO,1,TRIC/SWAP,West,43,25,3500,2503500,248623881,8323294,25,3500,19478.91089,15639116.83
2057,1541,1320,I,DOVER,MA,"DOVER,MA",BRMPO,1,TRIC/SWAP,West,48,25,2400,2502400,321096911,12855619,25,2400,1456.862871,442.5359249
2058,1541,1320,I,DOVER,MA,"DOVER,MA",BRMPO,1,TRIC/SWAP,West,62,25,3601,2503601,376335746,12773987,25,3601,378.1116378,9.790310214
2059,432,1395,I,BOSTON,MA,"BOSTON,MA",BRMPO,1,ICC,Central,24,25,3305,2503305,44801221,1009163,25,3305,4183.935187,931321.137
2060,1608,1321,I,WESTWOOD,MA,"WESTWOOD,MA",BRMPO,1,TRIC,Southwest,43,25,3500,2503500,248623881,8323294,25,3500,11935.27796,5062592.16
2061,1624,1325,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,5834.174761,1353407.648
2062,1624,1325,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,246.4199534,34.31052581
2063,1609,1322,I,WESTWOOD,MA,"WESTWOOD,MA",BRMPO,1,TRIC,Southwest,43,25,3500,2503500,248623881,8323294,25,3500,8883.668261,3679041.893
2064,1609,1322,I,WESTWOOD,MA,"WESTWOOD,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,851.1084195,59.87769883
2065,1609,1322,I,WESTWOOD,MA,"WESTWOOD,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,3102.444865,6912.718439
2066,1635,1323,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,43,25,3500,2503500,248623881,8323294,25,3500,4307.839491,406.9885009
2067,1635,1323,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,60,25,3602,2503602,146319536,5370619,25,3602,7590.715527,2882968.868
2068,1635,1323,I,NORWOOD,MA,"NORWOOD,MA",BRMPO,1,TRIC,Southwest,62,25,3601,2503601,376335746,12773987,25,3601,416.3720505,1049.453131
