OID_,id,GISMATCH,GEOID,STATEFIP,State_1,PUMA,Name,pumaArea,Shape_Length,Shape_Area,AreaMi
152,1868,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,19158.064783482965140,14781857.962567439302802,5.707307267355540
153,1868,2504903,2504903,25,Massachusetts,04903,"Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns PUMA",193.929038990000009,391.591681744485015,28.682324593413711,0.000011074307439
154,208347,2504200,2504200,25,Massachusetts,04200,"Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns PUMA",148.000898113000005,868.320496083532589,1.699813874448556,0.000000656301806
155,208347,4400102,4400102,44,Rhode Island,00102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,0.000000000000000,1691.298161514827825,148932.866863045055652,0.057503301381196
156,1860,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,12114.468012631032252,3720943.345835964195430,1.436664257827795
157,1859,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,23370.460958134906832,5283525.162916069850326,2.039980470379870
158,1869,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,22599.697170470230049,7582704.979042350314558,2.927698760378614
159,1870,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,17161.155866566066834,3168940.475062660872936,1.223534757872947
160,1870,2504903,2504903,25,Massachusetts,04903,"Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns PUMA",193.929038990000009,385.155148264101229,411.541970998913655,0.000158897243354
161,1910,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,541.144044520162424,2635.243413385779604,0.001017473170325
162,1910,2504903,2504903,25,Massachusetts,04903,"Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns PUMA",193.929038990000009,23288.211704055131122,4809588.299622784368694,1.856992424425757
163,1834,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,6528.203844105465578,1996003.120662663597614,0.770661113445291
164,1832,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,5714.799391513918636,1767458.775378388585523,0.682419648396914
165,1862,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,13036.448311656922669,6965720.208628502674401,2.689479608703108
166,1902,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,1572.977756001133230,163.330534201829039,0.000063062271819
167,1902,2504902,2504902,25,Massachusetts,04902,Plymouth County (Central) PUMA,256.676426449000019,3958.803380251223189,741129.679872652050108,0.286151769195825
168,1902,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,1071.107491915015089,16.110524754485979,0.000006220308384
169,1090,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,3039.903417231135791,442118.038543445931282,0.170702729034322
170,94,2503302,2503302,25,Massachusetts,03302,"Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End PUMA",9.797811287320000,978.447689657578508,43488.243260914139682,0.016790904596436
171,1904,2504902,2504902,25,Massachusetts,04902,Plymouth County (Central) PUMA,256.676426449000019,5141.001449475387744,1326392.821712468750775,0.512123131604828
172,1904,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,1907.443040121954255,48.252647889428069,0.000018630451508
173,1863,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,10560.575715569495515,4109796.873989217914641,1.586801444424090
174,1847,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,277.290195138368460,21.566299261785389,0.000008326794698
175,1847,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,7127.014184411161295,2938583.380484801717103,1.134593386409330
176,1702,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,58.453006271193331,57.913206401872664,0.000022360414003
177,1702,2503602,2503602,25,Massachusetts,03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",58.567891022799998,6274.685756550242331,1850580.090593324974179,0.714512967626452
178,1861,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,7439.783979772904786,3008511.486285936087370,1.161592779005436
179,1112,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,1575.508932557080698,103299.251583710560226,0.039884064017464
180,3030,2500304,2500304,25,Massachusetts,00304,Worcester County (South) PUMA,327.487746038000012,5969.158735292496203,1303104.627096378477290,0.503131509393832
181,1858,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,5403.010447456753354,815713.083687822101638,0.314948582404041
182,1088,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,5042.563657116344984,1044916.091325681423768,0.403444358408920
183,1844,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,594.125669016090910,48.615562346527099,0.000018770573563
184,1844,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,8511.064039185637739,2565082.831923217978328,0.990384018374207
185,1838,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,5817.601925039299203,1572448.759866998996586,0.607125860460803
186,1837,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,6888.491722495745307,1861123.781919872388244,0.718583909607165
187,1831,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,4349.814840011812521,877651.464271537144668,0.338863124847140
188,1118,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,1596.814120597698093,116064.108939487472526,0.044812602996655
189,1828,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,4872.664831886388129,1094589.254395344294608,0.422623273894236
190,1823,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,9243.191916690833750,1871183.714095494477078,0.722468071135467
191,1856,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,10680.424285226097709,3141738.891460003331304,1.213032167726825
192,1853,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,9966.498913567977070,2274702.258055050391704,0.878267451990369
193,1846,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,211.988957204788903,12.171715124976529,0.000004699525484
194,1846,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,8427.371821788492525,3088032.504226156044751,1.192296015685630
195,1840,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,3731.449648032746154,469240.215394848899450,0.181174660062377
196,208324,4400102,4400102,44,Rhode Island,00102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,0.000000000000000,2379.122268694773538,347847.844847671629395,0.134304803757447
197,1845,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,6426.735718078305581,1918457.508583319839090,0.740720585232077
198,1843,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,2629.713735225962864,362824.790736931900028,0.140087434894414
199,208423,4400102,4400102,44,Rhode Island,00102,Northeast Rhode Island--Providence County--Pawtucket & Central Falls Cities PUMA,0.000000000000000,1592.289910013412282,3.429456424158627,0.000001324120528
200,208423,4400104,4400104,44,Rhode Island,00104,Providence County (Southeast)--Cranston & East Providence Cities PUMA,0.000000000000000,3511.038539556740034,568054.314645710750483,0.219326997082512
201,1836,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,5861.973419852536608,1667587.398024667985737,0.643859094019033
202,1835,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,7271.170500561809604,2163013.023005450610071,0.835143997246169
203,1120,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,3787.620659000070191,858093.532515408471227,0.331311765178493
204,1116,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,1851.274024228775488,179078.579389281891054,0.069142626059886
205,1826,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,5793.001865126473604,1669817.736660147085786,0.644720232580584
206,1827,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,4116.610584487124470,988532.185953880194575,0.381674410834990
207,1819,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,9839.361514793810784,1155006.306498339399695,0.445950428127000
208,1688,2504000,2504000,25,Massachusetts,04000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",42.526032854199997,2412.739732532960261,2710.481576201745611,0.001046522787397
209,1688,2503602,2503602,25,Massachusetts,03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",58.567891022799998,11658.910195681784899,7480636.330609287135303,2.888289834893986
210,1820,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,7300.195586165683380,1239176.524291731417179,0.478448730906232
211,1854,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,5994.464896067956033,543921.966464173863642,0.210009445357714
212,1091,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,4291.383473769058583,877651.570780397509225,0.338863165970441
213,1873,2504000,2504000,25,Massachusetts,04000,"Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns PUMA",42.526032854199997,2259.436960769113739,579.844803372638580,0.000223879330231
214,1873,2504901,2504901,25,Massachusetts,04901,Plymouth & Bristol Counties (Outside Brockton City) PUMA,118.112266769000001,13956.435768523600927,6759349.443768764846027,2.609799410920371
215,1873,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,4656.748523884381939,770.763233919513368,0.000297593348380
216,1873,2503602,2503602,25,Massachusetts,03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",58.567891022799998,3900.534084815350070,275.963027044287116,0.000106549920434
217,1731,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,9710.816976678279389,12352.616459744582244,0.004769371879373
218,1731,2503602,2503602,25,Massachusetts,03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",58.567891022799998,11817.916047443472053,6783010.326413595117629,2.618934928783744
219,1805,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,8549.025847092272670,4211561.522291993722320,1.626092994802202
220,1805,2503602,2503602,25,Massachusetts,03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",58.567891022799998,1172.209159694544951,441.886636756645203,0.000170613384305
221,1839,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,11128.519642016673970,3026870.699955516029149,1.168681311033322
222,1839,2503602,2503602,25,Massachusetts,03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",58.567891022799998,792.789031875987121,1078.463668008541617,0.000416397150182
223,1842,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,2965.654165640876727,357468.164704227761831,0.138019230020414
224,1115,2503603,2503603,25,Massachusetts,03603,Norfolk County (Northeast)--Quincy City & Milton Town PUMA,30.095049085900001,919.605023773668336,41851.235612392825715,0.016158852409710
225,4262,2504301,2504301,25,Massachusetts,04301,Bristol (Outside New Bedford City) & Plymouth (South) Counties PUMA,274.576214919999984,60.484172804098563,0.134036866610027,0.000000051751924
226,4262,2504500,2504500,25,Massachusetts,04500,Bristol County (South)--New Bedford City & Fairhaven Town PUMA,32.628333549399997,3212.024140117096522,357367.439449124329258,0.137980339781994
227,1809,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,7331.059959985853311,1047006.618024678318761,0.404251515279998
228,1804,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,6961.803270221444109,2906448.214812524616718,1.122185929576536
229,1804,2503602,2503602,25,Massachusetts,03602,"Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns PUMA",58.567891022799998,2711.716912095791486,1710.055357260640903,0.000660256064751
230,2089,2500502,2500502,25,Massachusetts,00502,Middlesex County (Far Northeast)--Lowell City PUMA,14.525825064899999,3470.919989641364737,552742.914464297587983,0.213415232421394
231,2089,2500501,2500501,25,Massachusetts,00501,Middlesex County (Outside Lowell City) PUMA,133.882845102000005,1537.023881032232794,232.543596349568418,0.000089785584517
232,1818,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,6354.813045181425878,1689436.805417133495212,0.652295197377232
233,1798,2503900,2503900,25,Massachusetts,03900,"Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns PUMA",68.416600543200005,2784.161019699838107,291578.319479252560996,0.112579018549723
