"","NAME","Emp Agent","Super-Sector","Sum10","Sum3","perc"
"3945","LEOMINSTER,MA",6,"RETAIL",2622,2622,1
"3946","LEOMINSTER,MA",6,"SERVICE",1647,12495,0.132
"3947","LEOMINSTER,MA",7,"BASIC",3649,5992,0.609
"3948","LEOMINSTER,MA",8,"BASIC",11,5992,0.002
"3949","LEOMINSTER,MA",8,"SERVICE",1265,12495,0.101
"3950","LEOMINSTER,MA",9,"SERVICE",2018,12495,0.162
"3951","LEOMINSTER,MA",10,"BASIC",1261,5992,0.21
"3952","LEOMINSTER,MA",NA,NA,21109,21109,1
"3953","LEVERETT,MA",1,"BASIC",93,194,0.479
"3954","LEVERETT,MA",2,"SERVICE",551,824,0.669
"3955","LEVERETT,MA",3,"SERVICE",9,824,0.011
"3956","LEVERETT,MA",4,"SERVICE",19,824,0.023
"3957","LEVERETT,MA",5,"SERVICE",22,824,0.027
"3958","LEVERETT,MA",6,"RETAIL",92,92,1
"3959","LEVERETT,MA",6,"SERVICE",74,824,0.09
"3960","LEVERETT,MA",7,"BASIC",43,194,0.222
"3961","LEVERETT,MA",8,"BASIC",10,194,0.052
"3962","LEVERETT,MA",8,"SERVICE",40,824,0.049
"3963","LEVERETT,MA",9,"SERVICE",109,824,0.132
"3964","LEVERETT,MA",10,"BASIC",48,194,0.247
"3965","LEVERETT,MA",NA,NA,1110,1110,1
"3966","LEXINGTON,MA",1,"BASIC",286,2724,0.105
"3967","LEXINGTON,MA",2,"SERVICE",4686,11723,0.4
"3968","LEXINGTON,MA",3,"SERVICE",1303,11723,0.111
"3969","LEXINGTON,MA",4,"SERVICE",326,11723,0.028
"3970","LEXINGTON,MA",5,"SERVICE",534,11723,0.046
"3971","LEXINGTON,MA",6,"RETAIL",851,851,1
"3972","LEXINGTON,MA",6,"SERVICE",907,11723,0.077
"3973","LEXINGTON,MA",7,"BASIC",1822,2724,0.669
"3974","LEXINGTON,MA",8,"BASIC",8,2724,0.003
"3975","LEXINGTON,MA",8,"SERVICE",394,11723,0.034
"3976","LEXINGTON,MA",9,"SERVICE",3573,11723,0.305
"3977","LEXINGTON,MA",10,"BASIC",608,2724,0.223
"3978","LEXINGTON,MA",NA,NA,15298,15298,1
"3979","LEYDEN,MA",1,"BASIC",43,138,0.312
"3980","LEYDEN,MA",2,"SERVICE",120,254,0.472
"3981","LEYDEN,MA",3,"SERVICE",16,254,0.063
"3982","LEYDEN,MA",4,"SERVICE",29,254,0.114
"3983","LEYDEN,MA",5,"SERVICE",6,254,0.024
"3984","LEYDEN,MA",6,"RETAIL",38,38,1
"3985","LEYDEN,MA",6,"SERVICE",25,254,0.098
"3986","LEYDEN,MA",7,"BASIC",36,138,0.261
"3987","LEYDEN,MA",8,"BASIC",21,138,0.152
"3988","LEYDEN,MA",8,"SERVICE",8,254,0.031
"3989","LEYDEN,MA",9,"SERVICE",50,254,0.197
"3990","LEYDEN,MA",10,"BASIC",38,138,0.275
"3991","LEYDEN,MA",NA,NA,430,430,1
"3992","LINCOLN,MA",1,"BASIC",55,254,0.217
"3993","LINCOLN,MA",2,"SERVICE",896,2317,0.387
"3994","LINCOLN,MA",3,"SERVICE",269,2317,0.116
"3995","LINCOLN,MA",4,"SERVICE",132,2317,0.057
"3996","LINCOLN,MA",5,"SERVICE",101,2317,0.044
"3997","LINCOLN,MA",6,"RETAIL",162,162,1
"3998","LINCOLN,MA",6,"SERVICE",76,2317,0.033
"3999","LINCOLN,MA",7,"BASIC",175,254,0.689
"4000","LINCOLN,MA",8,"BASIC",0,254,0
"4001","LINCOLN,MA",8,"SERVICE",72,2317,0.031
"4002","LINCOLN,MA",9,"SERVICE",771,2317,0.333
"4003","LINCOLN,MA",10,"BASIC",24,254,0.094
"4004","LINCOLN,MA",NA,NA,2733,2733,1
"4005","LINCOLN,NH",1,"BASIC",68,103,0.66
"4006","LINCOLN,NH",2,"SERVICE",65,441,0.147
"4007","LINCOLN,NH",3,"SERVICE",14,441,0.032
"4008","LINCOLN,NH",4,"SERVICE",20,441,0.045
"4009","LINCOLN,NH",5,"SERVICE",23,441,0.052
"4010","LINCOLN,NH",6,"RETAIL",28,28,1
"4011","LINCOLN,NH",6,"SERVICE",251,441,0.569
"4012","LINCOLN,NH",7,"BASIC",16,103,0.155
"4013","LINCOLN,NH",8,"BASIC",0,103,0
"4014","LINCOLN,NH",8,"SERVICE",21,441,0.048
"4015","LINCOLN,NH",9,"SERVICE",47,441,0.107
"4016","LINCOLN,NH",10,"BASIC",19,103,0.184
"4017","LINCOLN,NH",NA,NA,572,572,1
"4018","LINCOLN,RI",1,"BASIC",599,2090,0.287
"4019","LINCOLN,RI",2,"SERVICE",2900,6996,0.415
"4020","LINCOLN,RI",3,"SERVICE",1015,6996,0.145
"4021","LINCOLN,RI",4,"SERVICE",460,6996,0.066
"4022","LINCOLN,RI",5,"SERVICE",154,6996,0.022
"4023","LINCOLN,RI",6,"RETAIL",1504,1504,1
"4024","LINCOLN,RI",6,"SERVICE",1189,6996,0.17
"4025","LINCOLN,RI",7,"BASIC",811,2090,0.388
"4026","LINCOLN,RI",8,"BASIC",0,2090,0
"4027","LINCOLN,RI",8,"SERVICE",406,6996,0.058
"4028","LINCOLN,RI",9,"SERVICE",872,6996,0.125
"4029","LINCOLN,RI",10,"BASIC",680,2090,0.325
"4030","LINCOLN,RI",NA,NA,10590,10590,1
"4031","LISBON,NH",1,"BASIC",65,365,0.178
"4032","LISBON,NH",2,"SERVICE",178,343,0.519
"4033","LISBON,NH",3,"SERVICE",10,343,0.029
"4034","LISBON,NH",4,"SERVICE",27,343,0.079
"4035","LISBON,NH",5,"SERVICE",12,343,0.035
"4036","LISBON,NH",6,"RETAIL",133,133,1
"4037","LISBON,NH",6,"SERVICE",66,343,0.192
"4038","LISBON,NH",7,"BASIC",257,365,0.704
"4039","LISBON,NH",8,"BASIC",6,365,0.016
"4040","LISBON,NH",8,"SERVICE",21,343,0.061
"4041","LISBON,NH",9,"SERVICE",29,343,0.085
"4042","LISBON,NH",10,"BASIC",37,365,0.101
"4043","LISBON,NH",NA,NA,841,841,1
"4044","LITCHFIELD,NH",1,"BASIC",394,1366,0.288
"4045","LITCHFIELD,NH",2,"SERVICE",1219,2588,0.471
"4046","LITCHFIELD,NH",3,"SERVICE",155,2588,0.06
"4047","LITCHFIELD,NH",4,"SERVICE",176,2588,0.068
"4048","LITCHFIELD,NH",5,"SERVICE",179,2588,0.069
"4049","LITCHFIELD,NH",6,"RETAIL",738,738,1
"4050","LITCHFIELD,NH",6,"SERVICE",205,2588,0.079
"4051","LITCHFIELD,NH",7,"BASIC",669,1366,0.49
"4052","LITCHFIELD,NH",8,"BASIC",15,1366,0.011
"4053","LITCHFIELD,NH",8,"SERVICE",179,2588,0.069
"4054","LITCHFIELD,NH",9,"SERVICE",475,2588,0.184
"4055","LITCHFIELD,NH",10,"BASIC",288,1366,0.211
"4056","LITCHFIELD,NH",NA,NA,4692,4692,1
"4057","LITTLE COMPTON,RI",1,"BASIC",214,591,0.362
"4058","LITTLE COMPTON,RI",2,"SERVICE",449,1073,0.418
"4059","LITTLE COMPTON,RI",3,"SERVICE",104,1073,0.097
"4060","LITTLE COMPTON,RI",4,"SERVICE",60,1073,0.056
"4061","LITTLE COMPTON,RI",5,"SERVICE",19,1073,0.018
"4062","LITTLE COMPTON,RI",6,"RETAIL",167,167,1
"4063","LITTLE COMPTON,RI",6,"SERVICE",163,1073,0.152
"4064","LITTLE COMPTON,RI",7,"BASIC",171,591,0.289
"4065","LITTLE COMPTON,RI",8,"BASIC",32,591,0.054
"4066","LITTLE COMPTON,RI",8,"SERVICE",23,1073,0.021
"4067","LITTLE COMPTON,RI",9,"SERVICE",255,1073,0.238
"4068","LITTLE COMPTON,RI",10,"BASIC",174,591,0.294
"4069","LITTLE COMPTON,RI",NA,NA,1831,1831,1
"4070","LITTLETON,MA",1,"BASIC",307,1202,0.255
"4071","LITTLETON,MA",2,"SERVICE",1110,3324,0.334
"4072","LITTLETON,MA",3,"SERVICE",245,3324,0.074
"4073","LITTLETON,MA",4,"SERVICE",162,3324,0.049
"4074","LITTLETON,MA",5,"SERVICE",207,3324,0.062
"4075","LITTLETON,MA",6,"RETAIL",570,570,1
"4076","LITTLETON,MA",6,"SERVICE",278,3324,0.084
"4077","LITTLETON,MA",7,"BASIC",651,1202,0.542
"4078","LITTLETON,MA",8,"BASIC",60,1202,0.05
"4079","LITTLETON,MA",8,"SERVICE",284,3324,0.085
"4080","LITTLETON,MA",9,"SERVICE",1038,3324,0.312
"4081","LITTLETON,MA",10,"BASIC",184,1202,0.153
"4082","LITTLETON,MA",NA,NA,5096,5096,1
"4083","LITTLETON,NH",1,"BASIC",159,701,0.227
"4084","LITTLETON,NH",2,"SERVICE",806,1820,0.443
"4085","LITTLETON,NH",3,"SERVICE",104,1820,0.057
"4086","LITTLETON,NH",4,"SERVICE",111,1820,0.061
"4087","LITTLETON,NH",5,"SERVICE",41,1820,0.023
"4088","LITTLETON,NH",6,"RETAIL",565,565,1
"4089","LITTLETON,NH",6,"SERVICE",390,1820,0.214
"4090","LITTLETON,NH",7,"BASIC",382,701,0.545
"4091","LITTLETON,NH",8,"BASIC",26,701,0.037
"4092","LITTLETON,NH",8,"SERVICE",136,1820,0.075
"4093","LITTLETON,NH",9,"SERVICE",232,1820,0.127
"4094","LITTLETON,NH",10,"BASIC",134,701,0.191
"4095","LITTLETON,NH",NA,NA,3086,3086,1
"4096","LIVERMORE,NH",1,"BASIC",0,0,NA
"4097","LIVERMORE,NH",2,"SERVICE",0,0,NA
"4098","LIVERMORE,NH",3,"SERVICE",0,0,NA
"4099","LIVERMORE,NH",4,"SERVICE",0,0,NA
"4100","LIVERMORE,NH",5,"SERVICE",0,0,NA
"4101","LIVERMORE,NH",6,"RETAIL",0,0,NA
"4102","LIVERMORE,NH",6,"SERVICE",0,0,NA
"4103","LIVERMORE,NH",7,"BASIC",0,0,NA
"4104","LIVERMORE,NH",8,"BASIC",0,0,NA
"4105","LIVERMORE,NH",8,"SERVICE",0,0,NA
"4106","LIVERMORE,NH",9,"SERVICE",0,0,NA
"4107","LIVERMORE,NH",10,"BASIC",0,0,NA
"4108","LIVERMORE,NH",NA,NA,0,0,NA
"4109","LONDONDERRY,NH",1,"BASIC",981,4236,0.232
"4110","LONDONDERRY,NH",2,"SERVICE",3270,8510,0.384
"4111","LONDONDERRY,NH",3,"SERVICE",1211,8510,0.142
"4112","LONDONDERRY,NH",4,"SERVICE",506,8510,0.059
"4113","LONDONDERRY,NH",5,"SERVICE",442,8510,0.052
"4114","LONDONDERRY,NH",6,"RETAIL",1632,1632,1
"4115","LONDONDERRY,NH",6,"SERVICE",843,8510,0.099
"4116","LONDONDERRY,NH",7,"BASIC",1917,4236,0.453
"4117","LONDONDERRY,NH",8,"BASIC",129,4236,0.03
"4118","LONDONDERRY,NH",8,"SERVICE",503,8510,0.059
"4119","LONDONDERRY,NH",9,"SERVICE",1735,8510,0.204
"4120","LONDONDERRY,NH",10,"BASIC",1209,4236,0.285
"4121","LONDONDERRY,NH",NA,NA,14378,14378,1
"4122","LONGMEADOW,MA",1,"BASIC",235,1488,0.158
"4123","LONGMEADOW,MA",2,"SERVICE",2695,5708,0.472
"4124","LONGMEADOW,MA",3,"SERVICE",908,5708,0.159
"4125","LONGMEADOW,MA",4,"SERVICE",328,5708,0.057
"4126","LONGMEADOW,MA",5,"SERVICE",223,5708,0.039
"4127","LONGMEADOW,MA",6,"RETAIL",560,560,1
"4128","LONGMEADOW,MA",6,"SERVICE",454,5708,0.08
"4129","LONGMEADOW,MA",7,"BASIC",683,1488,0.459
"4130","LONGMEADOW,MA",8,"BASIC",0,1488,0
"4131","LONGMEADOW,MA",8,"SERVICE",229,5708,0.04
"4132","LONGMEADOW,MA",9,"SERVICE",871,5708,0.153
"4133","LONGMEADOW,MA",10,"BASIC",570,1488,0.383
"4134","LONGMEADOW,MA",NA,NA,7756,7756,1
"4135","LOUDON,NH",1,"BASIC",301,929,0.324
"4136","LOUDON,NH",2,"SERVICE",562,1631,0.345
"4137","LOUDON,NH",3,"SERVICE",169,1631,0.104
"4138","LOUDON,NH",4,"SERVICE",230,1631,0.141
"4139","LOUDON,NH",5,"SERVICE",21,1631,0.013
"4140","LOUDON,NH",6,"RETAIL",260,260,1
"4141","LOUDON,NH",6,"SERVICE",138,1631,0.085
"4142","LOUDON,NH",7,"BASIC",458,929,0.493
"4143","LOUDON,NH",8,"BASIC",51,929,0.055
"4144","LOUDON,NH",8,"SERVICE",234,1631,0.143
"4145","LOUDON,NH",9,"SERVICE",277,1631,0.17
"4146","LOUDON,NH",10,"BASIC",119,929,0.128
"4147","LOUDON,NH",NA,NA,2820,2820,1
"4148","LOW AND BURBANKS GRANT,NH",1,"BASIC",0,0,NA
"4149","LOW AND BURBANKS GRANT,NH",2,"SERVICE",0,0,NA
"4150","LOW AND BURBANKS GRANT,NH",3,"SERVICE",0,0,NA
"4151","LOW AND BURBANKS GRANT,NH",4,"SERVICE",0,0,NA
"4152","LOW AND BURBANKS GRANT,NH",5,"SERVICE",0,0,NA
"4153","LOW AND BURBANKS GRANT,NH",6,"RETAIL",0,0,NA
"4154","LOW AND BURBANKS GRANT,NH",6,"SERVICE",0,0,NA
"4155","LOW AND BURBANKS GRANT,NH",7,"BASIC",0,0,NA
"4156","LOW AND BURBANKS GRANT,NH",8,"BASIC",0,0,NA
"4157","LOW AND BURBANKS GRANT,NH",8,"SERVICE",0,0,NA
"4158","LOW AND BURBANKS GRANT,NH",9,"SERVICE",0,0,NA
"4159","LOW AND BURBANKS GRANT,NH",10,"BASIC",0,0,NA
"4160","LOW AND BURBANKS GRANT,NH",NA,NA,0,0,NA
"4161","LOWELL,MA",1,"BASIC",2485,13699,0.181
"4162","LOWELL,MA",2,"SERVICE",14136,33399,0.423
"4163","LOWELL,MA",3,"SERVICE",2159,33399,0.065
"4164","LOWELL,MA",4,"SERVICE",2189,33399,0.066
"4165","LOWELL,MA",5,"SERVICE",1171,33399,0.035
"4166","LOWELL,MA",6,"RETAIL",5551,5551,1
"4167","LOWELL,MA",6,"SERVICE",5596,33399,0.168
"4168","LOWELL,MA",7,"BASIC",8319,13699,0.607
"4169","LOWELL,MA",8,"BASIC",138,13699,0.01
"4170","LOWELL,MA",8,"SERVICE",2041,33399,0.061
"4171","LOWELL,MA",9,"SERVICE",6107,33399,0.183
"4172","LOWELL,MA",10,"BASIC",2757,13699,0.201
"4173","LOWELL,MA",NA,NA,52649,52649,1
"4174","LUDLOW,MA",1,"BASIC",851,2804,0.303
"4175","LUDLOW,MA",2,"SERVICE",2447,6435,0.38
"4176","LUDLOW,MA",3,"SERVICE",1023,6435,0.159
"4177","LUDLOW,MA",4,"SERVICE",577,6435,0.09
"4178","LUDLOW,MA",5,"SERVICE",199,6435,0.031
"4179","LUDLOW,MA",6,"RETAIL",1177,1177,1
"4180","LUDLOW,MA",6,"SERVICE",925,6435,0.144
"4181","LUDLOW,MA",7,"BASIC",1049,2804,0.374
"4182","LUDLOW,MA",8,"BASIC",18,2804,0.006
"4183","LUDLOW,MA",8,"SERVICE",532,6435,0.083
"4184","LUDLOW,MA",9,"SERVICE",732,6435,0.114
"4185","LUDLOW,MA",10,"BASIC",886,2804,0.316
"4186","LUDLOW,MA",NA,NA,10416,10416,1
"4187","LUNENBURG,MA",1,"BASIC",511,1603,0.319
"4188","LUNENBURG,MA",2,"SERVICE",1565,3578,0.437
"4189","LUNENBURG,MA",3,"SERVICE",343,3578,0.096
"4190","LUNENBURG,MA",4,"SERVICE",242,3578,0.068
"4191","LUNENBURG,MA",5,"SERVICE",178,3578,0.05
"4192","LUNENBURG,MA",6,"RETAIL",679,679,1
"4193","LUNENBURG,MA",6,"SERVICE",420,3578,0.117
"4194","LUNENBURG,MA",7,"BASIC",696,1603,0.434
"4195","LUNENBURG,MA",8,"BASIC",20,1603,0.012
"4196","LUNENBURG,MA",8,"SERVICE",169,3578,0.047
"4197","LUNENBURG,MA",9,"SERVICE",661,3578,0.185
"4198","LUNENBURG,MA",10,"BASIC",376,1603,0.235
"4199","LUNENBURG,MA",NA,NA,5860,5860,1
"4200","LYMAN,NH",1,"BASIC",11,71,0.155
"4201","LYMAN,NH",2,"SERVICE",94,193,0.487
"4202","LYMAN,NH",3,"SERVICE",16,193,0.083
"4203","LYMAN,NH",4,"SERVICE",17,193,0.088
"4204","LYMAN,NH",5,"SERVICE",3,193,0.016
"4205","LYMAN,NH",6,"RETAIL",76,76,1
"4206","LYMAN,NH",6,"SERVICE",32,193,0.166
"4207","LYMAN,NH",7,"BASIC",39,71,0.549
"4208","LYMAN,NH",8,"BASIC",3,71,0.042
"4209","LYMAN,NH",8,"SERVICE",23,193,0.119
"4210","LYMAN,NH",9,"SERVICE",8,193,0.041
"4211","LYMAN,NH",10,"BASIC",18,71,0.254
"4212","LYMAN,NH",NA,NA,340,340,1
"4213","LYME,NH",1,"BASIC",43,129,0.333
"4214","LYME,NH",2,"SERVICE",415,666,0.623
"4215","LYME,NH",3,"SERVICE",30,666,0.045
"4216","LYME,NH",4,"SERVICE",34,666,0.051
"4217","LYME,NH",5,"SERVICE",39,666,0.059
"4218","LYME,NH",6,"RETAIL",53,53,1
"4219","LYME,NH",6,"SERVICE",33,666,0.05
"4220","LYME,NH",7,"BASIC",32,129,0.248
"4221","LYME,NH",8,"BASIC",22,129,0.171
"4222","LYME,NH",8,"SERVICE",25,666,0.038
"4223","LYME,NH",9,"SERVICE",90,666,0.135
"4224","LYME,NH",10,"BASIC",32,129,0.248
"4225","LYME,NH",NA,NA,848,848,1
"4226","LYNDEBOROUGH,NH",1,"BASIC",96,419,0.229
"4227","LYNDEBOROUGH,NH",2,"SERVICE",135,454,0.297
"4228","LYNDEBOROUGH,NH",3,"SERVICE",56,454,0.123
"4229","LYNDEBOROUGH,NH",4,"SERVICE",23,454,0.051
"4230","LYNDEBOROUGH,NH",5,"SERVICE",47,454,0.104
"4231","LYNDEBOROUGH,NH",6,"RETAIL",122,122,1
"4232","LYNDEBOROUGH,NH",6,"SERVICE",10,454,0.022
"4233","LYNDEBOROUGH,NH",7,"BASIC",245,419,0.585
"4234","LYNDEBOROUGH,NH",8,"BASIC",0,419,0
"4235","LYNDEBOROUGH,NH",8,"SERVICE",53,454,0.117
"4236","LYNDEBOROUGH,NH",9,"SERVICE",130,454,0.286
"4237","LYNDEBOROUGH,NH",10,"BASIC",78,419,0.186
"4238","LYNDEBOROUGH,NH",NA,NA,995,995,1
"4239","LYNN,MA",1,"BASIC",3042,10265,0.296
"4240","LYNN,MA",2,"SERVICE",11625,28673,0.405
"4241","LYNN,MA",3,"SERVICE",2227,28673,0.078
"4242","LYNN,MA",4,"SERVICE",1615,28673,0.056
"4243","LYNN,MA",5,"SERVICE",586,28673,0.02
"4244","LYNN,MA",6,"RETAIL",5443,5443,1
"4245","LYNN,MA",6,"SERVICE",5289,28673,0.184
"4246","LYNN,MA",7,"BASIC",3944,10265,0.384
"4247","LYNN,MA",8,"BASIC",234,10265,0.023
"4248","LYNN,MA",8,"SERVICE",2871,28673,0.1
"4249","LYNN,MA",9,"SERVICE",4460,28673,0.156
"4250","LYNN,MA",10,"BASIC",3045,10265,0.297
"4251","LYNN,MA",NA,NA,44381,44381,1
"4252","LYNNFIELD,MA",1,"BASIC",295,1100,0.268
"4253","LYNNFIELD,MA",2,"SERVICE",1480,4722,0.313
"4254","LYNNFIELD,MA",3,"SERVICE",921,4722,0.195
"4255","LYNNFIELD,MA",4,"SERVICE",276,4722,0.058
"4256","LYNNFIELD,MA",5,"SERVICE",145,4722,0.031
"4257","LYNNFIELD,MA",6,"RETAIL",694,694,1
"4258","LYNNFIELD,MA",6,"SERVICE",423,4722,0.09
"4259","LYNNFIELD,MA",7,"BASIC",351,1100,0.319
"4260","LYNNFIELD,MA",8,"BASIC",19,1100,0.017
"4261","LYNNFIELD,MA",8,"SERVICE",291,4722,0.062
"4262","LYNNFIELD,MA",9,"SERVICE",1186,4722,0.251
"4263","LYNNFIELD,MA",10,"BASIC",435,1100,0.395
"4264","LYNNFIELD,MA",NA,NA,6516,6516,1
"4265","MADBURY,NH",1,"BASIC",50,248,0.202
"4266","MADBURY,NH",2,"SERVICE",271,642,0.422
"4267","MADBURY,NH",3,"SERVICE",54,642,0.084
"4268","MADBURY,NH",4,"SERVICE",48,642,0.075
"4269","MADBURY,NH",5,"SERVICE",25,642,0.039
"4270","MADBURY,NH",6,"RETAIL",118,118,1
"4271","MADBURY,NH",6,"SERVICE",66,642,0.103
"4272","MADBURY,NH",7,"BASIC",131,248,0.528
"4273","MADBURY,NH",8,"BASIC",4,248,0.016
"4274","MADBURY,NH",8,"SERVICE",38,642,0.059
"4275","MADBURY,NH",9,"SERVICE",140,642,0.218
"4276","MADBURY,NH",10,"BASIC",63,248,0.254
"4277","MADBURY,NH",NA,NA,1008,1008,1
"4278","MADISON,NH",1,"BASIC",186,431,0.432
"4279","MADISON,NH",2,"SERVICE",243,769,0.316
"4280","MADISON,NH",3,"SERVICE",82,769,0.107
"4281","MADISON,NH",4,"SERVICE",64,769,0.083
"4282","MADISON,NH",5,"SERVICE",5,769,0.007
"4283","MADISON,NH",6,"RETAIL",153,153,1
"4284","MADISON,NH",6,"SERVICE",163,769,0.212
"4285","MADISON,NH",7,"BASIC",143,431,0.332
"4286","MADISON,NH",8,"BASIC",13,431,0.03
"4287","MADISON,NH",8,"SERVICE",103,769,0.134
"4288","MADISON,NH",9,"SERVICE",109,769,0.142
"4289","MADISON,NH",10,"BASIC",89,431,0.206
"4290","MADISON,NH",NA,NA,1353,1353,1
"4291","MALDEN,MA",1,"BASIC",1610,5930,0.272
"4292","MALDEN,MA",2,"SERVICE",8655,23140,0.374
"4293","MALDEN,MA",3,"SERVICE",2092,23140,0.09
"4294","MALDEN,MA",4,"SERVICE",1294,23140,0.056
"4295","MALDEN,MA",5,"SERVICE",716,23140,0.031
"4296","MALDEN,MA",6,"RETAIL",3403,3403,1
"4297","MALDEN,MA",6,"SERVICE",3834,23140,0.166
"4298","MALDEN,MA",7,"BASIC",2495,5930,0.421
"4299","MALDEN,MA",8,"BASIC",0,5930,0
"4300","MALDEN,MA",8,"SERVICE",1722,23140,0.074
"4301","MALDEN,MA",9,"SERVICE",4827,23140,0.209
"4302","MALDEN,MA",10,"BASIC",1825,5930,0.308
"4303","MALDEN,MA",NA,NA,32473,32473,1
"4304","MANCHESTER-BY-THE-SEA,MA",1,"BASIC",80,486,0.165
"4305","MANCHESTER-BY-THE-SEA,MA",2,"SERVICE",523,1690,0.309
"4306","MANCHESTER-BY-THE-SEA,MA",3,"SERVICE",304,1690,0.18
"4307","MANCHESTER-BY-THE-SEA,MA",4,"SERVICE",117,1690,0.069
"4308","MANCHESTER-BY-THE-SEA,MA",5,"SERVICE",32,1690,0.019
"4309","MANCHESTER-BY-THE-SEA,MA",6,"RETAIL",264,264,1
"4310","MANCHESTER-BY-THE-SEA,MA",6,"SERVICE",94,1690,0.056
"4311","MANCHESTER-BY-THE-SEA,MA",7,"BASIC",271,486,0.558
"4312","MANCHESTER-BY-THE-SEA,MA",8,"BASIC",12,486,0.025
"4313","MANCHESTER-BY-THE-SEA,MA",8,"SERVICE",85,1690,0.05
"4314","MANCHESTER-BY-THE-SEA,MA",9,"SERVICE",535,1690,0.317
"4315","MANCHESTER-BY-THE-SEA,MA",10,"BASIC",123,486,0.253
"4316","MANCHESTER-BY-THE-SEA,MA",NA,NA,2440,2440,1
"4317","MANCHESTER,NH",1,"BASIC",3597,14870,0.242
"4318","MANCHESTER,NH",2,"SERVICE",12440,35560,0.35
"4319","MANCHESTER,NH",3,"SERVICE",4388,35560,0.123
"4320","MANCHESTER,NH",4,"SERVICE",2163,35560,0.061
"4321","MANCHESTER,NH",5,"SERVICE",1270,35560,0.036
"4322","MANCHESTER,NH",6,"RETAIL",8262,8262,1
"4323","MANCHESTER,NH",6,"SERVICE",5858,35560,0.165
"4324","MANCHESTER,NH",7,"BASIC",6726,14870,0.452
"4325","MANCHESTER,NH",8,"BASIC",110,14870,0.007
"4326","MANCHESTER,NH",8,"SERVICE",3032,35560,0.085
"4327","MANCHESTER,NH",9,"SERVICE",6409,35560,0.18
"4328","MANCHESTER,NH",10,"BASIC",4437,14870,0.298
"4329","MANCHESTER,NH",NA,NA,58692,58692,1
"4330","MANSFIELD,MA",1,"BASIC",522,2768,0.189
"4331","MANSFIELD,MA",2,"SERVICE",3280,8625,0.38
"4332","MANSFIELD,MA",3,"SERVICE",1303,8625,0.151
"4333","MANSFIELD,MA",4,"SERVICE",452,8625,0.052
"4334","MANSFIELD,MA",5,"SERVICE",333,8625,0.039
"4335","MANSFIELD,MA",6,"RETAIL",1672,1672,1
"4336","MANSFIELD,MA",6,"SERVICE",1087,8625,0.126
"4337","MANSFIELD,MA",7,"BASIC",1136,2768,0.41
"4338","MANSFIELD,MA",8,"BASIC",33,2768,0.012
"4339","MANSFIELD,MA",8,"SERVICE",453,8625,0.053
"4340","MANSFIELD,MA",9,"SERVICE",1717,8625,0.199
"4341","MANSFIELD,MA",10,"BASIC",1077,2768,0.389
"4342","MANSFIELD,MA",NA,NA,13065,13065,1
"4343","MARBLEHEAD,MA",1,"BASIC",337,1479,0.228
"4344","MARBLEHEAD,MA",2,"SERVICE",2566,7396,0.347
"4345","MARBLEHEAD,MA",3,"SERVICE",1243,7396,0.168
"4346","MARBLEHEAD,MA",4,"SERVICE",280,7396,0.038
"4347","MARBLEHEAD,MA",5,"SERVICE",268,7396,0.036
"4348","MARBLEHEAD,MA",6,"RETAIL",829,829,1
"4349","MARBLEHEAD,MA",6,"SERVICE",809,7396,0.109
"4350","MARBLEHEAD,MA",7,"BASIC",616,1479,0.416
"4351","MARBLEHEAD,MA",8,"BASIC",0,1479,0
"4352","MARBLEHEAD,MA",8,"SERVICE",274,7396,0.037
"4353","MARBLEHEAD,MA",9,"SERVICE",1956,7396,0.264
"4354","MARBLEHEAD,MA",10,"BASIC",526,1479,0.356
"4355","MARBLEHEAD,MA",NA,NA,9704,9704,1
"4356","MARION,MA",1,"BASIC",90,454,0.198
"4357","MARION,MA",2,"SERVICE",622,1497,0.415
"4358","MARION,MA",3,"SERVICE",292,1497,0.195
"4359","MARION,MA",4,"SERVICE",63,1497,0.042
"4360","MARION,MA",5,"SERVICE",16,1497,0.011
"4361","MARION,MA",6,"RETAIL",201,201,1
"4362","MARION,MA",6,"SERVICE",189,1497,0.126
"4363","MARION,MA",7,"BASIC",186,454,0.41
"4364","MARION,MA",8,"BASIC",41,454,0.09
"4365","MARION,MA",8,"SERVICE",56,1497,0.037
"4366","MARION,MA",9,"SERVICE",259,1497,0.173
"4367","MARION,MA",10,"BASIC",137,454,0.302
"4368","MARION,MA",NA,NA,2152,2152,1
"4369","MARLBOROUGH,MA",1,"BASIC",1599,5894,0.271
"4370","MARLBOROUGH,MA",2,"SERVICE",4618,13705,0.337
"4371","MARLBOROUGH,MA",3,"SERVICE",1119,13705,0.082
"4372","MARLBOROUGH,MA",4,"SERVICE",537,13705,0.039
"4373","MARLBOROUGH,MA",5,"SERVICE",652,13705,0.048
"4374","MARLBOROUGH,MA",6,"RETAIL",2891,2891,1
"4375","MARLBOROUGH,MA",6,"SERVICE",1726,13705,0.126
"4376","MARLBOROUGH,MA",7,"BASIC",2685,5894,0.456
"4377","MARLBOROUGH,MA",8,"BASIC",34,5894,0.006
"4378","MARLBOROUGH,MA",8,"SERVICE",1457,13705,0.106
"4379","MARLBOROUGH,MA",9,"SERVICE",3596,13705,0.262
"4380","MARLBOROUGH,MA",10,"BASIC",1576,5894,0.267
"4381","MARLBOROUGH,MA",NA,NA,22490,22490,1
